Customer ID,Order ID,Product ID in Orders,Ordered by Customer ID,Times Reordered by Same Customer,Brand Name,Product Name,Weight
26814,3363,202226948,13363,3,Aashirvaad,Instant Mix - Gulab Jamun,500 g Pouch
26815,3363,202219634,13363,2,Moments,Falooda Mix - Strawberry,200 g POUCH
26816,3364,202222171,13364,5,Moments,Falooda Mix - Vanilla,200 g POUCH
26817,3364,202219267,13364,46,Moments,Falooda Mix - Mango,200 g POUCH
26818,3364,202215332,13364,28,Moments,Falooda Mix - Kesar,200 g POUCH
26819,3364,202214736,13364,46,Moments,Falooda Mix - Pista,200 g POUCH
26820,3364,202220736,13364,51,Moments,Falooda Mix - Butter Scotch,200 g POUCH
26821,3365,202218610,13365,22,Jus Amazin,"Dairy-Free Kulfi Mix -  5 Ingredients, 74% Nuts - Vegan, No Chemicals",200 g 
26822,3365,202216232,13365,34,Blue Bird,"Jelly Crystals - Blackcurrant, 100% Veg",100 g Carton
26823,3365,202221042,13365,16,Jus Amazin,"5-Minute Badam Kheer -  4 Ingredients, 86% Almonds - No Chemicals, Dairy Free",200 g 
26824,3365,202216306,13365,12,Moments,Falooda Mix - Chocolate,200 g POUCH
26825,3365,202222279,13365,43,iD Fresho,Ragi Idly & Dosa Batter,1 Kg 
26826,3366,202219476,13366,5,By Nature,Cacao Nibs,2x100 g Multipack 
26827,3366,202229263,13366,32,Sprig,Vanilla Beans,2 pcs 
26828,3366,202212512,13366,45,Yellow Crumb,Chocolate Cake Mix - Weight Watcher,425 g 
26829,3366,202222929,13366,7,HappyChef,Milk - Button Chocolate,100 g 
26830,3366,202219613,13366,44,Cocoacraft,"Powder - Rich Dark Cocoa, 20-22% Cocoa Butter",50 g  
26831,3367,202214934,13367,50,Cocoacraft,"Chocolate -70% Cocoa, Bitter Sweet Couverture, Premium, From-The-Bean Chocolate Slab",210 g 
26832,3367,202227987,13367,4,BB Home,Compostable Garbage Bag-Medium Green (19x21 Inches),3x15 pcs (Multipack) 
26833,3367,202225968,13367,3,BB Home,"Garbage Bags - Oxo Biodegradable Medium, Green, (19x21 Inches)",3x30 pcs Multipack 
26834,3367,202221016,13367,23,BB Home,Oxo-Biodegradable Garbage bag-Medium Blue,30 pcs (19x21 Inches) 
26835,3367,202213974,13367,16,BB Home,"Natural Grass Broom 1pc + Garbage Bags - Compostable,Medium,Green 15pcs",Combo 2 Items
26836,3368,202222913,13368,39,BB Home,Compostable Garbage Bag-Medium Blue (19x21 Inches),3x15 pcs (Multipack) 
26837,3368,202224467,13368,48,BB Home,Compostable Garbage Bag-Large Green (24x32 Inches),3x10 pcs (Multipack) 
26838,3368,202216783,13368,34,BB Home,Compostable Garbage Bag-Small Green (17x19 Inches),3x15 pcs (Multipack) 
26839,3368,202228119,13368,2,BB Home,"Premium Soft Grass Broom 1pc + Garbage Bags - Compostable,Medium,Green 15pcs",Combo 2 Items
26840,3368,202214254,13368,27,BB Home,Compostable Garbage Bag-Small Blue (17x19 Inches),3x15 pcs (Multipack) 
26841,3369,202221280,13369,39,BB Home,Compostable Garbage Bag-Large Blue (24x32 Inches),3x10 pcs (Multipack) 
26842,3369,202228755,13369,36,BB Home,Oxo-Biodegradable Garbage bag-Large Blue,15 pcs (24x32 Inches) 
26843,3369,202223071,13369,1,BB Home,"Garbage Bags - Oxo Biodegradable Large, Green, (24x32 Inches)",3x15 pcs Multipack 
26844,3369,202220362,13369,6,Pearl Luxury,"100% Compostable & Bio-Degradable Garbage Bags - Medium, 19X21",15 pcs 
26845,3369,202213523,13369,12,BB Home,Oxo-Biodegradable Garbage bag-Xtra Large Blue (30x37 Inches),3x10 pcs Multipack 
26846,3370,202227801,13370,47,Udani,Biodegradable Garbage Bags - 19 X 21,30 pcs 
26847,3370,202213790,13370,32,Home Mate,"Home Mate Garbage Bag - Blue, Oxo-Bio-Degradable Roll, 17X19, 50 Micron",15 pcs 
26848,3370,202229298,13370,27,BB Home,Oxo-Biodegradable Garbage bag-Xtra Large Green (30x37 Inches),3x10 pcs Multipack 
26849,3370,202212691,13370,24,Glad,Storage Zipper Bags - Medium,50 pcs 
26850,3370,202224505,13370,5,KMB,Recyclable bag,1 pc 
26851,3371,202227913,13371,10,Pearl Luxury,"100% Compostable & Bio-Degradable Garbage Bags - Large, 24X32",10 pcs 
26852,3371,202221219,13371,18,Pearl Luxury,"100% Compostable & Bio-Degradable Garbage Bags - Extra-Large, 30X37",10 pcs 
26853,3371,202216315,13371,53,BB Home,Oxo-Biodegradable Garbage bag-Jumbo Green (36x44 Inches),3x10 pcs Multipack 
26854,3371,202219326,13371,12,Home Mate,"Home Mate Garbage Bag - Black, Oxo-Bio-Degradable Roll, 36X48, 50 Micron",5 pcs 
26855,3371,202224477,13371,31,Home Mate,"Home Mate Garbage Bag - Green, Oxo-Bio-Degradable Roll, 30X37, 50 Micron",8 pcs 
26856,3372,202217643,13372,26,Home Mate,"Home Mate Garbage Bag - Blue, Oxo-Bio-Degradable Roll, 30X37, 50 Micron",8 pcs 
26857,3372,202229427,13372,13,Ezee Alka,Bio Degradable Garbage Bags/Trash Bags/Dustbin Bags - 30 Inches x 37 Inches,10 pcs 
26858,3372,202217119,13372,51,Home Mate,"Home Mate Garbage Bag - Blue, Oxo-Bio-Degradable Roll, 36X48, 50 Micron",5 pcs 
26859,3372,202224474,13372,31,Home Mate,"Home Mate Garbage Bag - Green, Oxo-Bio-Degradable Roll, 36X48, 50 Micron",5 pcs 
26860,3372,202218542,13372,37,Ezee Alka,Bio Degradable Garbage Bags/Trash Bags/Dustbin Bags - 24 Inches x 32 Inches,15 pcs 
26861,3373,202215432,13373,16,BB Home,"Garbage Bags Oxo-Biodegradable - 17x19 Small 30Pcs, Medium 30Pcs, Large 15Pcs, Green",Combo 3 Items
26862,3373,202219610,13373,26,BB Home,"Garbage Bags Oxo-Biodegradable - 17x19 Small 30Pcs, Medium 30Pcs, Large 15Pcs, Blue",Combo 3 Items
26863,3373,202217753,13373,10,BB Home,Oxo-Biodegradable Garbage bag-Small Green,30 pcs (17x19 Inches) 
26864,3373,202225209,13373,7,BB Home,Oxo-Biodegradable Garbage bag-Small Blue,30 pcs (17x19 Inches) 
26865,3373,202227284,13373,1,Home Mate,"Home Mate Garbage Bag - Black, Oxo-Bio-Degradable Roll, 30X37, 50 Micron",8 pcs 
26866,3374,202219983,13374,38,Mamaearth,Natural Repellent Mosquito Patches For Babies With 12 Hour Protection,12 pcs 
26867,3374,202226191,13374,2,Quick Dry,"Baby Bed Protector - Plain Print, Cobalt, Medium",1 pc (100 X 70 cm)
26868,3374,202218450,13374,18,Quick Dry,"Baby Bed Protector - Plain Print, Pink",1 pc 
26869,3374,202226110,13374,38,Mamaearth,Easy Tummy Roll on,40 ml 
26870,3374,202217719,13374,40,Quick Dry,"Baby Bed Protector - Plain Print, Salmon Rose",1 pc 
26871,3375,202225790,13375,6,Mee Mee,Baby Nose Cleaner - Blue,1 pc 
26872,3375,202216403,13375,42,Quick Dry,"Baby Bed Protector - Plain Print, Navy Blue",1 pc 
26873,3375,202228092,13375,17,Quick Dry,"Baby Bed Protector - Plain Print, Red",1 pc 
26874,3375,202228273,13375,4,Quick Dry,"Baby Bed Protector - Sublimation Print, Pink",1 pc 
26875,3375,202226908,13375,14,Pigeon Baby,Baby Bottle & Food Warmer Set,1 pc 
26876,3376,202212306,13376,8,Fresho Signature,Bread - Garlic,200 g 
26877,3376,202227415,13376,20,The Baker's Dozen,Garlic Bread - 100% Wholewheat,160 g 
26878,3376,202227426,13376,51,Bon & Bread,Herb Garlic Toast,200 g 
26879,3376,202228066,13376,29,Wingreens Farms,Crispy Baked Multi-grain Flat Bread - With Flax Seeds,2 x 100 g Multipack 
26880,3376,202214368,13376,21,Wingreens Farms,Baked Pita Bread Crisps - Chilli & Garlic,100 g  
26881,3377,202216855,13377,12,Milky Mist,Paneer - Premium Fresh,200 g Pouch 
26882,3377,202219315,13377,53,Nandini,Goodlife - Toned Milk,500 ml Pouch
26883,3377,202221782,13377,1,Amul,Butter - Pasteurized,4x100 g Multipack 
26884,3377,202228244,13377,26,Nandini,Goodlife - Toned Milk,1 L Carton
26885,3377,202227879,13377,17,Milky Mist,Curd - Farm Fresh,2x500 g Multi Pack 
26886,3378,202216981,13378,0,Nandini,Goodlife - Toned Milk,500 ml Pack of 20
26887,3378,202216863,13378,1,Amul,Cheese - Slices,2x200 g Multipack 
26888,3378,202229442,13378,16,Amul,Homogenised Toned Milk,1 L Carton 
26889,3378,202218391,13378,22,Nandini,Cooking Butter - Unsalted,2x500 g Multipack 
26890,3378,202215050,13378,53,iD,Natural Paneer,200 g 
26891,3379,202225193,13379,19,Nandini,Paneer,1 kg Pouch 
26892,3379,202219205,13379,10,Amul,Fresh Toned Milk,500 ml Carton 
26893,3379,202219130,13379,40,Milky Mist,Natural Set Curd,2x1 kg Multipack 
26894,3379,202226445,13379,29,Amul,Masti Buttermilk - Spice,2x1 L Multipack 
26895,3379,202214150,13379,27,Nandini,Slim - Skimmed Milk,500 ml Pouch 
26896,3380,202220018,13380,2,Amul Gold,Homogenised Standardised Milk,6x1 L Multipack 
26897,3380,202218293,13380,20,Amul,Malai Paneer,200 g Pouch
26898,3380,202228782,13380,49,Amul,Lactose Free Milk,6x250 ml Multipack 
26899,3380,202212365,13380,44,iD,Creamy Thick Curd,400 g Pouch 
26900,3380,202214830,13380,20,Amul,Butter - Pasteurised,200 g Tub
26901,3381,202214648,13381,47,Amul,Malai Fresh Paneer,200 g 
26902,3381,202224787,13381,30,Nestle ,Everyday Dairy Whitener - Milk Powder for Tea,1 kg Pouch 
26903,3381,202223956,13381,43,Fresho Organic,Malai Fresh Paneer,200 g  
26904,3381,202227451,13381,2,Amul,Fresh Cream - 25% Milk Fat Low Fat,250 ml  
26905,3381,202223240,13381,33,Nestle A+,Nourish Toned Milk,12x1 L Multi Pack 
26906,3382,202219337,13382,42,Yakult,Probiotic Health Drink,4x325 ml Multipack 
26907,3382,202227360,13382,38,Nandini,Slim - Skimmed Milk,1 L Carton
26908,3382,202214114,13382,14,Cadbury,"Milkshake Mix, 200 g + Chocolate Health Drink - Bournvita, 750 g",Combo 2 Items
26909,3382,202224000,13382,3,mother dairy,Dahi - Made From Toned Milk,400 g Cup 
26910,3382,202221486,13382,38,mother dairy,Misti Doi,4x85 g Multipack 
26911,3383,202227721,13383,40,Britannia,Cheese Slices,480 g Pouch 
26912,3383,202219841,13383,4,Milky Mist,Fruit Yoghurt - Blueberry,4x100 g Multipack 
26913,3383,202214207,13383,30,Amul,Processed Cheese - Cubes,200 g (8 Cubes)
26914,3383,202220198,13383,34,Milky Mist,Fruit Yoghurt - Strawberry,4x100 ml Multipack 
26915,3383,202212355,13383,15,Gowardhan,Fresh Paneer - Classic Block,200 g Pouch
26916,3384,202222021,13384,43,Akshayakalpa,Malai Paneer - Organic,200 g 
26917,3384,202213824,13384,38,Milky Mist,Fruit Yoghurt - Mango,4x100 ml Multipack 
26918,3384,202229471,13384,31,Milky Mist,Curd - Farm Fresh,2x400 g Multipack 
26919,3384,202228853,13384,45,Amul,Processed Cheese Block,200 g Carton 
26920,3384,202217155,13384,25,Nandini,Butter Milk - Spiced,200 ml Carton
26921,3385,202215482,13385,19,Amul,Buttery Spread - Garlic & Herbs,100 g Carton
26922,3385,202221019,13385,45,mother dairy,Ultimate Paneer,200 g 
26923,3385,202221224,13385,21,Amulya,"Dairy Whitener - Spray Dried Milk Powder For Tea,Coffee",200 g Pouch 
26924,3385,202220732,13385,1,Milky Mist,Pizza Cheese Mozzarella - Shredded,200 g Pouch
26925,3385,202228217,13385,34,Amul,Diced Cheese Blend,200 g Pouch 
26926,3386,202215315,13386,6,Amul,Butter - Pasteurised (School Pack),10 g (Pack of 10)
26927,3386,202217046,13386,43,Amul,Mithai Mate - Sweetened Condensed Milk,200 g Tin 
26928,3386,202224819,13386,17,Amul,Cooking Butter - Unsalted,500 g Carton
26929,3386,202214788,13386,16,Boing,"Holi Water Balloons With Tap Connector - Spiderman, Assorted",111 pcs 
26930,3386,202218755,13386,2,Boing,"Holi Water Balloons With Tap Connector - Peppa Pig, Assorted",111 pcs 
26931,3387,202216429,13387,3,Tota,Neon Body Paint - Assorted Colours,90 g (Pack of 6)
26932,3387,202226105,13387,25,Boing,"Holi Pichkari/Water Gun - Avengers, Assorted",1 pc 
26933,3387,202214353,13387,6,Naturals,"Holi Colours - Naturals Neon Fruit Herbal Gulal, Strawberry",200 g 
26934,3387,202220905,13387,37,Pidilite,Rangeela Holi ke Rang Colours/Gulal - Non Toxic,300 g (Pack of 4)
26935,3387,202228054,13387,28,Boing,"Holi Water Tank/Gun/Pichkari - Unicorn, Assorted",1 pc 
26936,3388,202214975,13388,48,Amrit Varsha,"Holi Colours - Naturals Organic Gulal, Red",100 g 
26937,3388,202213465,13388,20,Unique Arts & Interiors,"Holi Pichkari - Water Gun Pistol, Green-Red",1 pc 
26938,3388,202221398,13388,9,Tota,Thunder Mini Colour,150 g (Pack of 4)
26939,3388,202214760,13388,19,Tota,"Gulal Holi Ke Rang - Assorted Colour, Non-Toxic & Skin Friendly",75 g (Pack of 5)
26940,3388,202213926,13388,17,Tota,Gulal Popper - Assorted Colour,40 g (Pack of 4)
26941,3389,202220569,13389,14,Boing,"Holi Water Tank / Gun / Pichkari, Captain America - Blue",1 pc 
26942,3389,202212669,13389,51,Tota,Holi Gun,1 pc (Get Free Gulal Packet)
26943,3389,202213816,13389,35,Boing,"Holi Water Tank/Gun/Pichkari - Mickey, Assorted",1 pc 
26944,3389,202212355,13389,6,Amrit Varsha,"Holi Colours - Naturals Organic Gulal, Green",100 g 
26945,3389,202228439,13389,2,Boing,"Holi Pichkari/Water Gun - Spiderman, Assorted",1 pc 
26946,3390,202222006,13390,18,Boing,"Holi Pichkari/Water Gun - Minnie, Assorted",1 pc 
26947,3390,202220420,13390,36,Boing,Holi Pichkari/Water Gun - Assorted,1 pc 
26948,3390,202222216,13390,6,Boing,"Holi Pichkari/Water Gun - Spiderman, Assorted",1 pc 
26949,3390,202218715,13390,50,Boing,"Holi Pichkari/Water Gun - Spiderman, Assorted",1 pc 
26950,3390,202227036,13390,51,Boing,"Holi Water Balloons With Tap Connector - Frozen, Assorted",111 pcs 
26951,3391,202215748,13391,8,Boing,"Holi Water Balloons With Tap Connector - Mickey, Assorted",111 pcs 
26952,3391,202215333,13391,41,Nivea,Soft-Light Moisturising Cream,3x300 ml Multipack 
26953,3391,202223382,13391,37,Vaseline,Intensive Care Deep Restore Body Lotion,3x400 ml Multipack 
26954,3391,202213272,13391,39,Nivea,"Body Lotion - Nourishing Body Milk, For Very Dry Skin",3x400 ml Multipack 
26955,3391,202220636,13391,49,Himalaya,Purifying Neem Face Wash,2x300 ml Multipack 
26956,3392,202227777,13392,21,Glow & Lovely,Advanced Multivitamin Face Cream,110 g  
26957,3392,202219565,13392,37,Nivea,"Cocoa Nourish Body Lotion For Very Dry Skin - With Coconut Oil & Cocoa Butter, For Men & Women",400 ml  
26958,3392,202227625,13392,30,Vaseline,Intensive Care Aloe Fresh Body Lotion,3x400 ml Multipack 
26959,3392,202220471,13392,7,Himalaya,Purifying Neem Face Wash,3x150 ml Multipack 
26960,3392,202227636,13392,23,Dabur,Gulabari Premium Rose Water - Paraben Free Skin Toner,2x250 ml (Multipack) 
26961,3393,202223685,13393,14,Vaseline,Intensive Care Cocoa Glow Body Lotion,3x400 ml Multipack 
26962,3393,202223891,13393,50,Clean & Clear,Foaming Face Wash,3x150 ml (Multipack) 
26963,3393,202228797,13393,8,Nivea,"Buy One Get One, Self Care Combo, Deo Roll On 50 ml + Moisturiser Cream 300ml",Combo 2 Items
26964,3393,202227764,13393,53,Nivea,"Body Lotion - Express Hydration, For Normal Skin",3x400 ml Multipack 
26965,3393,202222585,13393,29,Nivea,"Buy One Get One, Self Care Combo, Deo Roll On 50ml + Body Lotion 400ml",Combo 2 Items
26966,3394,202220822,13394,44,Nivea,"Body Lotion - Aloe Hydration, For Normal Skin",3x400 ml Multipack 
26967,3394,202228643,13394,13,Nivea,"Body Lotion - Shea Smooth Milk, For Dry Skin",3x400 ml Multipack 
26968,3394,202218597,13394,20,Nivea,"Buy One Get One, Cleanse & Care Combo,  Body Wash 250 ml+ Body Lotion 400 ml",Combo 2 Items
26969,3394,202214266,13394,52,Nivea,"Buy One Get One, Face Care Combo, Lip Balm 1pc + Moisturiser Cream 200ml",Combo 2 Items
26970,3394,202223015,13394,10,Nivea,"Buy One Get One, Cleanse & Care Combo, Body Wash 250ml + Moisturiser Cream 300ml",Combo 2 Items
26971,3395,202227277,13395,49,Nivea,"Buy One Get One, Self Care Combo, Deodorant Roll On 50 ml + Body Lotion 400 ml",Combo 2 Items
26972,3395,202225903,13395,1,Green Leaf,Aloe Vera Skin Gel,2x500 g Multipack 
26973,3395,202220114,13395,35,Nivea,"Buy One Get One, Face Care Combo,  Face Wash 100ml + Moisturiser Cream 300ml",Combo 2 Items
26974,3395,202215358,13395,34,Himalaya,Moisturizing Aloe Vera Face Wash,2x200 ml Multipack 
26975,3395,202219864,13395,1,Ponds,Super Light Gel Moisturiser,2x147 g (Multipack) 
26976,3396,202212866,13396,10,Vaseline,Healthy Bright Daily Brightening Body Lotion,2x400 ml (Multipack) 
26977,3396,202216475,13396,8,Ponds,White Beauty Face Wash - Spot-less Glow,2x200 g (Multipack) 
26978,3396,202220589,13396,48,Ponds,Pure Detox Anti-Pollution Purity Face Wash With Activated Charcoal,150 g  
26979,3396,202214951,13396,7,Himalaya,Cocoa Butter Intensive Body Lotion,3x400 ml Multipack 
26980,3396,202217455,13396,8,Garnier Men,Acno Fight Anti-Pimple Face Wash,2x100 g Multipack 
26981,3397,202217582,13397,7,Himalaya,Lip Balm,10 g 
26982,3397,202225385,13397,3,Parachute Advansed,Deep Nourish Body Lotion,2x400 ml (Multipack) 
26983,3397,202229059,13397,33,Garnier Men,Power White Anti-Pollution Double Action Face Wash,50 g  
26984,3397,202226116,13397,13,bigbasket,Wet Wipes - Citrus,80 pulls 
26985,3397,202227439,13397,42,Vaadi,"Anti Acne Scar Removal Serum - With Sandalwood Oil, Improves Skin Texture",10 ml 
26986,3398,202222912,13398,46,Vaadi,"Saffron Skin-Whitening Facial Kit - With Sandalwood Extract, Improves Complexion",70 g 
26987,3398,202213321,13398,52,Vaadi,Skin Firming Anti-Ageing Serum - With Pomegranate Oil - Reduces Fine Lines & Wrinkles,10 ml 
26988,3398,202229011,13398,40,Detoxie,Anti-Stress & Hydrating Youth Preserve Face Moisturizer,50 g 
26989,3398,202214106,13398,34,Nutrinorm,"Extra Moisturizing Body Lotion - With Bee Wax, Coconut & Almond Oil",250 ml 
26990,3398,202226195,13398,20,Natures Essence,Advanced Gold Creme Bleach - Lightens Skin With The Radiance Of Gold,210 g 
26991,3399,202222451,13399,47,Detoxie,"Anti-Pollution & UV Filter, Glow Boost Day Cream SPF 25",50 g 
26992,3399,202220835,13399,15,Vaadi,"Face & Body Scrub - With Walnut & Apricot, Removes Blackhead & Impurities",500 g  
26993,3399,202229564,13399,51,Globus Naturals,Cucumber Facial Skin Toner With Goodness Of Aloe Vera Extract,100 ml 
26994,3399,202212829,13399,20,Joy,Pure Aloe Repairing & Soothing Aloe Vera Gel - For Face & Body,300 ml 
26995,3399,202224843,13399,31,Swiss Beauty,"HD Concealer Pen - Long Lasting, Crease-Resistant",4 ml SB
26996,3400,202223153,13400,8,Joy,Vitamin C Glow Reviving & Skin Brightening Gel - For Face & Body,300 ml 
26997,3400,202214861,13400,20,Joy,Pure Aloe Multi-Benefit Body Lotion,300 ml  
26998,3400,202228170,13400,2,Vaadi,"Strawberry Scrub Face Wash - With Mulberry Extract, Exfoliates & Nourishes The Skin",250 ml 
26999,3400,202219745,13400,40,Namyaa,Natural Skincare Organic Lip Scrub - Gently Exfoliates,15 g 
27000,3400,202217759,13400,37,Kinley,Sparkling Water - Club Soda,750 ml PET Bottle 
27001,3401,202222747,13401,0,Coca Cola,Soft Drink - Original Taste,1.75 L Bottle 
27002,3401,202213569,13401,23,Thums Up,Soft Drink,1.75 L  
27003,3401,202216902,13401,25,Pepsi,"Black Soft Drink - Max Taste, Zero Cal(Diet)",6x250 ml Multipack 
27004,3401,202219745,13401,27,Coca Cola,Diet Coke Soft Drink,300 ml Can
27005,3401,202217759,13401,2,Coca Cola,Coke Zero Soft Drink - No Sugar,300 ml Can
27006,3402,202222747,13402,16,Sprite,Soft Drink - Lime Flavoured,750 ml  
27007,3402,202226635,13402,19,bb Combo,"Soft Drink - Original Taste, 1.75 L + Fruit Drink - Pulpy Orange, 400 ml",Combo 2 Items
27008,3402,202224263,13402,26,bb Combo,"Thums Up Soft Drink, 1.75 L + Minute Maid Fruit Drink - Pulpy Orange, 400 ml",Combo 2 Items
27009,3402,202219745,13402,19,Schweppes,Soda - Original Ginger Ale,300 ml Can
27010,3402,202217759,13402,31,Pepsi,Soft Drink,2.25 L  
27011,3403,202222747,13403,30,Schweppes,Indian Tonic Water,300 ml Can 
27012,3403,202216516,13403,9,Coca Cola,Soft Drink - Original Taste,300 ml Can
27013,3403,202224580,13403,4,Bisleri ,Soda - The Club,600 ml Bottle
27014,3403,202219745,13403,29,Appy Fizz,Apple Juice Based Drink,250 ml Bottle 
27015,3403,202217759,13403,4,bb Combo,"Sprite Soft Drink, 1.75 L + Minute Maid Fruit Drink - Pulpy Orange, 400 ml",Combo 2 Items
27016,3404,202222747,13404,22,Mountain Dew,Soft Drink,6x250 ml Multipack 
27017,3404,202218373,13404,7,Red Bull,Energy Drink,250 ml (Pack of 4) 
27018,3404,202216576,13404,22,Pepsi,Soft Drink,2x2.25 L Multipack 
27019,3404,202219745,13404,33,Heineken,0.0 Non Alcoholic Beer,12 x 330 ml Multipack 
27020,3404,202217759,13404,13,bb Combo,Pepsi Soft Drink 2.25 L + Slice Thickest Mango Drink 1.2 L,Combo 2 Items
27021,3405,202222747,13405,3,Combo,"Thickest Mango Drink, 600 ml + Soft Drink, 2.25 L",Combo 2 Items
27022,3405,202222263,13405,13,Limca ,Soft Drink - Lime & Lemon Flavoured,750 ml PET Bottle
27023,3405,202212770,13405,35,Sprite,Soft Drink,1.75 L Bottle 
27024,3405,202219745,13405,27,Mirinda,Soft Drink,2.25 L  
27025,3405,202217759,13405,11,Thums Up,Soft Drink,300 ml Can
27026,3406,202222747,13406,30,7 Up,Soft Drink - Lemon,24x250 ml Multipack 
27027,3406,202214129,13406,35,Fanta,Soft Drink - Orange Flavoured,750 ml PET Bottle 
27028,3406,202229183,13406,47,Combo,"Thickest Mango Drink, 600 ml + Soft Drink, 2.25 L",Combo 2 Items
27029,3406,202219745,13406,49,Combo,"Thickest Mango Drink, 600 ml + Soft Drink, 2.25 L",Combo 2 Items
27030,3406,202217759,13406,11,7 Up,Soft Drink,2x2.25 L Multipack 
27031,3407,202222747,13407,46,Pepsi,Swag Can,24x250 ml Multipack 
27032,3407,202215520,13407,43,Gatorade,Sports Drink - Orange Flavour,500 ml  
27033,3407,202220282,13407,40,Red Bull,Sugar Free,250 ml (Pack of 24) 
27034,3407,202219745,13407,7,Mirinda,Soft Drink,2x2.25 L Multipack 
27035,3407,202217759,13407,24,Gatorade,Sports Drink - Lemon Flavour,3x500 ml Multipack 
27036,3408,202222747,13408,18,Mirinda,Soft Drink - Orange,24x250 ml Multipack 
27037,3408,202222332,13408,51,Mountain Dew,Soft Drink,750 ml 
27038,3408,202215883,13408,43,7 Up,Soft Drink - Lemon,2x750 ml Multipack 
27039,3408,202219745,13408,35,Coca Cola,Soft Drink,2.25 L 
27040,3408,202217759,13408,34,Mirinda,Soft Drink - Orange,750 ml 
27041,3409,202222747,13409,1,Kingfisher,"Radler - Non Alcoholic Malt Drink, Mint & Lime",6 x 300 ml Multipack 
27042,3409,202222332,13409,37,Monster,Energy Drink,350 ml (Pack of 4) 
27043,3409,202212243,13409,5,Bisleri ,Limonata - Limey Minty cooler,600 ml  
27044,3409,202219745,13409,32,Glucon-D,Instant Energy Health Drink - Tangy Orange,400 g Jar 
27045,3409,202217759,13409,2,Kingfisher,"Radler - Non Alcoholic Malt Drink, Lemon",300 ml (3+1 Offer Pack) 
27046,3410,202222747,13410,38,Kingfisher,"Radler - Non Alcoholic Malt Drink, Ginger & Lime",300 ml (3+1 Offer Pack) 
27047,3410,202222332,13410,38,Glucon-D,"Instant Energy Health Drink - Nimbu Pani, Refill",200 g Carton 
27048,3410,202227651,13410,47,Kelloggs,Chocos,1.2 Kg  
27049,3410,202219745,13410,6,Kelloggs,Froot Loops - Crunchy Multigrain Cereal,2x285 g Multipack 
27050,3410,202217759,13410,28,Kelloggs,Chocos - Variety pack,156 g 
27051,3411,202222747,13411,48,Kelloggs,Chocos Fills Double Chocolaty,250 g  
27052,3411,202222332,13411,0,Kelloggs,Chocos - Moons & Stars,1.2 Kg  
27053,3411,202223785,13411,4,Kelloggs,Chocos Crunchy Bites,375 g  
27054,3411,202219745,13411,8,Kelloggs,Corn Flakes With Real Strawberry Puree,300 g  
27055,3411,202217759,13411,42,Soulfull,Ragi Bites - Choco Fills,250 g Carton 
27056,3412,202222747,13412,37,Kelloggs,Chocos,26 g 
27057,3412,202222332,13412,24,BB Royal,Chocos,2x375 g Multipack 
27058,3412,202218316,13412,51,Soulfull,Ragi Bites -  Choco/Vanilla Fills,35 g Pack of 6
27059,3412,202219745,13412,45,Kelloggs,Chocos Duet,375 g  
27060,3412,202217759,13412,43,Kelloggs,Chocos - Magic Hearts,23 g 
27061,3413,202222747,13413,45,Kelloggs,Chocos Webs,300 g Box
27062,3413,202222332,13413,51,Soulfull,Ragi Bites - vanilla Fills,250 g Carton
27063,3413,202214514,13413,32,Kelloggs,Chocos Corn Flakes,56 g 
27064,3413,202217759,13413,53,Kelloggs,Chocos Magic Hearts,325 g 
27065,3413,202222747,13413,43,Soulfull,Ragi Bites - Strawberry Fills,250 g Carton
27066,3414,202218879,13414,7,Kelloggs,Chocos Webs - Spiderman,23 g 
27067,3414,202215212,13414,27,Soulfull,Millet Muesli - Fruit & Nut,400 g (Buy 2 Get 1 Free)
27068,3414,202220996,13414,40,Slurrp Farm,Mighty Puff - Choco Ragi,8x20 g Multipack 
27069,3414,202217759,13414,46,Nestle Koko Krunch,Breakfast Cereal - Chocolate Flavour,350 g  
27070,3414,202222747,13414,28,Nestle Koko Krunch,Breakfast Cereal - Choco Burst,500 g Box 
27071,3415,202220439,13415,35,Slurrp Farm,Mighty Puff - Tangy Tomato,20 g Pouch 
27072,3415,202228943,13415,9,Soulfull,Multigrain Choco Loopies,200 g 
27073,3415,202229561,13415,16,Timios,"Breakfast Cereals - Crunchies, 100% Natural & Healthy",300 g  
27074,3415,202217759,13415,20,Sundrop,"Popz Multigrain Munchies - With Dark Chocolatey Centre, Chocolaty Crunch",140 g  
27075,3415,202222747,13415,12,Slurrp Farm,Mighty Puff Choco Ragi + Puff Tangy Tomato + Puff Cheese & Herbs (2X20 g each),Combo 3 Items
27076,3416,202222950,13416,42,Tata Consumer Products,Soulfull Ragi Bites - No Maida Choco Cereals,375 g 
27077,3416,202221821,13416,38,Bagrrys,"Breakfast Cereal - Choco+, 3 Great Grains",1.2 kg  
27078,3416,202214124,13416,2,Kelloggs,moon star,26 g 
27079,3416,202217759,13416,49,Nestle Koko Krunch,Breakfast Cereal - Strawberry Flavour Burst,250 g Pouch
27080,3416,202222747,13416,52,Sundrop,"Popz Multigrain Munchies - With Dark Chocolatey Centre, Chocolaty Crunch",150 g Box
27081,3417,202213575,13417,7,Slurrp Farm,Natural Jaggery/Bella Powder,300 g  
27082,3417,202216481,13417,11,Slurrp Farm,Organic Sprouted Ragi Powder/Ragi Hittu,250 g 
