orderid,productid,userid,rating
2348,202214561,12348,2.6
2349,202221577,12349,4.7
2349,202226196,12349,3.1
2349,202212260,12349,4.7
2349,202222829,12349,3.1
2349,202219878,12349,2.5
2350,202227099,12350,2.8
2350,202217218,12350,3.4
2350,202224066,12350,3
2350,202214514,12350,3.6
2350,202221691,12350,3.4
2351,202218636,12351,2.5
2351,202217122,12351,2.9
2351,202214402,12351,3.1
2351,202214092,12351,3.1
2351,202214769,12351,4.5
2352,202225646,12352,4.7
2352,202216231,12352,2.5
2352,202218292,12352,4.4
2353,202213507,12353,4.1
2353,202218677,12353,2.5
2353,202221375,12353,3.8
2366,202221183,12366,3.2
2366,202223539,12366,2.5
2366,202218290,12366,4.8
2366,202221613,12366,4.8
2367,202214625,12367,4.8
2367,202222242,12367,0
2367,202225652,12367,4
2367,202221895,12367,4.2
2367,202215512,12367,4.1
2368,202214869,12368,3.7
2368,202226766,12368,2.5
2368,202221183,12368,4.6
2368,202223539,12368,0
2368,202218290,12368,0
2369,202221613,12369,0
2369,202214625,12369,4.8
2369,202222242,12369,3.5
2369,202225652,12369,4.4
2369,202221895,12369,2.9
2370,202221323,12370,4.4
2370,202222428,12370,3.3
2370,202226766,12370,3.4
2370,202221183,12370,3.1
2371,202218290,12371,4.3
2371,202221613,12371,3.6
2371,202214625,12371,4.2
2371,202222242,12371,4.3
2371,202225652,12371,2.7
2372,202221895,12372,2.2
2372,202215512,12372,4.6
2372,202214869,12372,2.4
2372,202217345,12372,4.3
2374,202212060,12374,4.3
2374,202221619,12374,2.3
2374,202218920,12374,4
2375,202218807,12375,4.5
2375,202213660,12375,2.3
2375,202213710,12375,3.6
2375,202225771,12375,4.2
2375,202219609,12375,3.1
2376,202221526,12376,2.9
2376,202223962,12376,2.8
2376,202226178,12376,4.4
2376,202218857,12376,4.4
2376,202218261,12376,4
2377,202226131,12377,4.4
2377,202228716,12377,3.2
2377,202217944,12377,4.7
2377,202222576,12377,2.4
2377,202222816,12377,3.4
2378,202213283,12378,3.1
2378,202217015,12378,2.3
2378,202220395,12378,3.3
2378,202215573,12378,3.5
2378,202217997,12378,4.8
2379,202221535,12379,3
2379,202217102,12379,4.3
2379,202220239,12379,3.3
2379,202213501,12379,2.5
2379,202217730,12379,2.4
2380,202220146,12380,4.8
2380,202225331,12380,2.8
2380,202214724,12380,4.4
2380,202217782,12380,4.3
2380,202229143,12380,2.2
2381,202224922,12381,2.8
2381,202221979,12381,0
2381,202216061,12381,3.8
2381,202220994,12381,2.9
2381,202223861,12381,4.5
2382,202218266,12382,4.7
2382,202214809,12382,3.6
2389,202219631,12389,3.6
2390,202223299,12390,2.4
2390,202223154,12390,4
2390,202220801,12390,3.8
2390,202229342,12390,4.8
2390,202223709,12390,3.6
2391,202224387,12391,3.1
2391,202224656,12391,4.7
2391,202212092,12391,3.1
2391,202214657,12391,2.5
2391,202212250,12391,3.7
2392,202224669,12392,3.9
2392,202229077,12392,2.5
2392,202224118,12392,2.8
2393,202226328,12393,2.7
2393,202219190,12393,2.6
2393,202227973,12393,3
2394,202213963,12394,3.4
2394,202227488,12394,2.5
2395,202224629,12395,0
2395,202221613,12395,4.2
2396,202220182,12396,3.9
2396,202228530,12396,2.8
2398,202221267,12398,2.6
2399,202216296,12399,4.1
2399,202225446,12399,4.2
2400,202213616,12400,4.3
2401,202220305,12401,4
2401,202229193,12401,3.6
2412,202220834,12412,4.1
2413,202216555,12413,3.6
2413,202227346,12413,4.5
2414,202213688,12414,4.8
2414,202218317,12414,2.3
2414,202219958,12414,4
2414,202223510,12414,3.5
2414,202226216,12414,4.4
2415,202226069,12415,4.4
2415,202214317,12415,0
2415,202221804,12415,3.2
2415,202218399,12415,3.5
2415,202226351,12415,3.3
2416,202213820,12416,5
2416,202222961,12416,3.7
2416,202215124,12416,4.1
2416,202225435,12416,4.8
2416,202215483,12416,4.6
2417,202224587,12417,4.5
2417,202213257,12417,4.8
2417,202226948,12417,2.7
2417,202219634,12417,0
2418,202222171,12418,4.2
2418,202219267,12418,4.8
2418,202215332,12418,3.7
2418,202214736,12418,3.1
2418,202220736,12418,2.8
2419,202218610,12419,5
2419,202216232,12419,4.2
2419,202221042,12419,3.6
2419,202216306,12419,4.4
2419,202222279,12419,4.3
2420,202219476,12420,4.4
2420,202229263,12420,2.7
2420,202212512,12420,4.1
2420,202222929,12420,4.8
2422,202216783,12422,2.7
2422,202228119,12422,4.7
2423,202221280,12423,3.6
2423,202228755,12423,2.8
2423,202223071,12423,3
2423,202220362,12423,3.6
2423,202213523,12423,0
2424,202227801,12424,3.1
2424,202213790,12424,3.8
2424,202229298,12424,3.3
2424,202212691,12424,4.8
2424,202224505,12424,4.4
2425,202227913,12425,3.5
2425,202221219,12425,4.6
2425,202216315,12425,3.7
2425,202219326,12425,4.6
2425,202224477,12425,4.7
2426,202217643,12426,4.1
2426,202229427,12426,2.5
2426,202217119,12426,3.9
2426,202217345,12426,2.9
2427,202222097,12427,3.6
2427,202220919,12427,4.2
2427,202215634,12427,4.2
2427,202228519,12427,2.4
2428,202219165,12428,4.1
2428,202212060,12428,4
2428,202221619,12428,3
2428,202218920,12428,4.7
2429,202218807,12429,4.6
2429,202213660,12429,4.1
2429,202213710,12429,4.1
2429,202225771,12429,2.6
2429,202219609,12429,3.6
2430,202221526,12430,4.8
2432,202217997,12432,4.3
2433,202217102,12433,3.5
2433,202220239,12433,2.8
2433,202213501,12433,3.8
2433,202217730,12433,4.3
2434,202220146,12434,3.5
2434,202225331,12434,4.3
2434,202214724,12434,4.3
2434,202217782,12434,3.3
2434,202229143,12434,4.2
2435,202221979,12435,4.5
2435,202216061,12435,4.4
2435,202220994,12435,4.8
2435,202223861,12435,4.5
2436,202218266,12436,2.4
2436,202214809,12436,2.7
2436,202217416,12436,3.8
2436,202216651,12436,4.7
2436,202215742,12436,3.4
2437,202215508,12437,3.3
2437,202224708,12437,4.4
2437,202227962,12437,3.3
2438,202228233,12438,2.7
2438,202228489,12438,4
2438,202221432,12438,2.6
2438,202228168,12438,4.4
2439,202228451,12439,3.3
2439,202221522,12439,2.3
2439,202217764,12439,5
2439,202216970,12439,3.9
2439,202220571,12439,4.4
2442,202221286,12442,2.8
2461,202229208,12461,3.7
2461,202217036,12461,3.2
2461,202228196,12461,3.4
2461,202214748,12461,4.5
2461,202222713,12461,3.2
2462,202223919,12462,2.4
2462,202213774,12462,4.3
2462,202215915,12462,3.8
2462,202226395,12462,3.3
2462,202214147,12462,2.7
2463,202220273,12463,3.6
2463,202216907,12463,2.4
2463,202216655,12463,3
2463,202224129,12463,4.2
2463,202214886,12463,2.6
2464,202215941,12464,2.3
2464,202223466,12464,3
2464,202218284,12464,3.2
2464,202222214,12464,4
2464,202226824,12464,3.6
2465,202222986,12465,3.6
2465,202215830,12465,4.1
2465,202218200,12465,3.4
2466,202216992,12466,2.3
2466,202220000,12466,4.2
2466,202228561,12466,2.6
2466,202219071,12466,2.4
2466,202220834,12466,4.3
2467,202225284,12467,4.4
2467,202216555,12467,2.8
2467,202219595,12467,4.7
2467,202223056,12467,0
2467,202227346,12467,3.1
2468,202213688,12468,2.3
2468,202218317,12468,3.3
2468,202219958,12468,2.4
2468,202223510,12468,2.4
2468,202226216,12468,2.6
2469,202226069,12469,3.8
2469,202214317,12469,4.4
2469,202221804,12469,3.1
2469,202218399,12469,4.4
2469,202226351,12469,2.8
2470,202213820,12470,3.4
2470,202222961,12470,3.3
2470,202215124,12470,4.6
2470,202225435,12470,2.9
2470,202215483,12470,2.2
2471,202224233,12471,4.4
2471,202224587,12471,3.1
2471,202213257,12471,2.5
2471,202226948,12471,0
2471,202219634,12471,4
2472,202222171,12472,3.3
2472,202219267,12472,3.9
2472,202215332,12472,3.6
2472,202214736,12472,2.6
2472,202220736,12472,4.7
2473,202218610,12473,2.8
2473,202216232,12473,4.7
2473,202221042,12473,4.7
2473,202216306,12473,3.9
2473,202222279,12473,4.3
2474,202219476,12474,3.4
2474,202229263,12474,4.7
2474,202212512,12474,3.7
2474,202222929,12474,4.7
2474,202219613,12474,3.2
2475,202214934,12475,3.7
2480,202229427,12480,4
2480,202217119,12480,3.2
2480,202219745,12480,2.4
2480,202217759,12480,3.4
2481,202222747,12481,3.1
2481,202216902,12481,3.9
2481,202217759,12481,2.9
2482,202222747,12482,3.7
2482,202226635,12482,4.3
2482,202219745,12482,4.2
2482,202217759,12482,4.2
2483,202222747,12483,2.7
2483,202216516,12483,3.5
2483,202219745,12483,2.7
2483,202217759,12483,3
2484,202222747,12484,2.3
2484,202218373,12484,3.5
2484,202216576,12484,2.9
2486,202214129,12486,4.5
2486,202229183,12486,3.6
2486,202219745,12486,3.8
2486,202217759,12486,2.8
2487,202222747,12487,3.8
2487,202215520,12487,3.5
2487,202220282,12487,3.7
2499,202222000,12499,3.3
2499,202214623,12499,2.5
2499,202228749,12499,2.4
2499,202217759,12499,4.1
2499,202222747,12499,0
2500,202228081,12500,2.7
2500,202221524,12500,5
2500,202222378,12500,2.5
2500,202214333,12500,4.6
2500,202214923,12500,3.9
2501,202217759,12501,2.7
2503,202217759,12503,3
2503,202222747,12503,3
2503,202217861,12503,4.5
2503,202220122,12503,3.7
2503,202217722,12503,3.7
2504,202217298,12504,2.2
2504,202217759,12504,3.1
2504,202222747,12504,4
2504,202221137,12504,4.2
2504,202215972,12504,3.2
2505,202221225,12505,2.5
2505,202222747,12505,3.7
2505,202212582,12505,3.5
2506,202214372,12506,2.5
2506,202217759,12506,3.7
2506,202222747,12506,2.4
2506,202216090,12506,4.7
2507,202219544,12507,3.9
2507,202217759,12507,3.9
2507,202222747,12507,2.2
2507,202229339,12507,0
2507,202227027,12507,2.3
2508,202222747,12508,3.9
2508,202215249,12508,2.2
2508,202220317,12508,2.5
2508,202219429,12508,4.6
2509,202220820,12509,2.3
2509,202220214,12509,4.1
2509,202219100,12509,4.4
2509,202219493,12509,3.6
2509,202220314,12509,4.2
2510,202220376,12510,3
2510,202219103,12510,0
2510,202219900,12510,3.7
2510,202220985,12510,3.9
2510,202220326,12510,3.6
2511,202221155,12511,4.6
2511,202220175,12511,3.5
2511,202220619,12511,4.3
2511,202219302,12511,3.8
2511,202219327,12511,3.8
2512,202219077,12512,4.1
2512,202219552,12512,3.3
2512,202220820,12512,3.1
2512,202221119,12512,2.3
2512,202220000,12512,3.5
2513,202219590,12513,2.3
2513,202219154,12513,4.4
2513,202219281,12513,4.8
2513,202220336,12513,3.9
2513,202220377,12513,0
2514,202221021,12514,2.4
2514,202220950,12514,2.6
2514,202220144,12514,3.9
2515,202219580,12515,4.2
2515,202220899,12515,0
2515,202220159,12515,4.8
2516,202219651,12516,4.5
2516,202220235,12516,3.3
2516,202220858,12516,2.4
2516,202221095,12516,2.4
2516,202220125,12516,3.2
2517,202220650,12517,2.9
2517,202221007,12517,3.1
2517,202219522,12517,5
2517,202219510,12517,3.5
2517,202221127,12517,3.5
2518,202219611,12518,2.3
2518,202220694,12518,4.1
2518,202219114,12518,4.6
2519,202219979,12519,2.6
2519,202221088,12519,3
2519,202220577,12519,3.5
2519,202220815,12519,4
2519,202219420,12519,2.3
2520,202220487,12520,0
2520,202219720,12520,2.7
2520,202219800,12520,2.9
2520,202219199,12520,3.8
2520,202213373,12520,3.2
2521,202213375,12521,2.5
2521,202213374,12521,5
2521,202213372,12521,2.7
2521,202213372,12521,3.1
2521,202213372,12521,2.4
2522,202213374,12522,3.1
2522,202213377,12522,4.3
2522,202213377,12522,4.5
2522,202213376,12522,2.9
2522,202213376,12522,4.4
2523,202213377,12523,0
2523,202213374,12523,2.5
2523,202213373,12523,2.4
2523,202213372,12523,4.6
2523,202213375,12523,4.1
2524,202213372,12524,2.3
2524,202213373,12524,3.6
2524,202213373,12524,2.4
2524,202214399,12524,4.8
2524,202214399,12524,2.9
2525,202214392,12525,4.7
2525,202214393,12525,4.1
2525,202214396,12525,2.3
2525,202214393,12525,3.1
2525,202214398,12525,3.3
2526,202214396,12526,4
2526,202214397,12526,3.4
2526,202214400,12526,3.8
2526,202225965,12526,4.7
2526,202225973,12526,2.3
2527,202225969,12527,2.3
2527,202225957,12527,3.2
2527,202225973,12527,0
2527,202225964,12527,2.6
2527,202225972,12527,3.9
2528,202225975,12528,3.5
2528,202225964,12528,3.5
2528,202225957,12528,2.4
2528,202214342,12528,2.9
2528,202214341,12528,3.6
2529,202214348,12529,2.4
2529,202214348,12529,4.5
2529,202214341,12529,3
2529,202214350,12529,4.8
2529,202214349,12529,0
2530,202214555,12530,3.9
2530,202214547,12530,4.5
2530,202214553,12530,2.7
2530,202214552,12530,4.1
2530,202214556,12530,4.8
2531,202214550,12531,4.3
2531,202214550,12531,2.6
2531,202214556,12531,4.2
2531,202214552,12531,3
2531,202214552,12531,4.3
2532,202214554,12532,4
2532,202214552,12532,3.3
2532,202220317,12532,4.4
2533,202220214,12533,5
2533,202219100,12533,2.7
2533,202219493,12533,2.8
2533,202220314,12533,3.9
2534,202220376,12534,4.3
2534,202219103,12534,4.5
2534,202219900,12534,4
2534,202220985,12534,3.7
2534,202220326,12534,2.6
2535,202221155,12535,3.8
2535,202220175,12535,3.3
2535,202220619,12535,3.5
2535,202219302,12535,3.6
2535,202219327,12535,3.8
2536,202219077,12536,4.7
2536,202219552,12536,3.8
2536,202220820,12536,3.3
2536,202221119,12536,3.6
2536,202220000,12536,4.4
2537,202219590,12537,5
2537,202219154,12537,3.3
2537,202219281,12537,3.4
2537,202220336,12537,4.2
2537,202220377,12537,4.5
2538,202219960,12538,4.8
2538,202222194,12538,3.1
2538,202222190,12538,2.3
2538,202222185,12538,4.5
2538,202222194,12538,3
2539,202222186,12539,3.7
2539,202222185,12539,4.3
2539,202222191,12539,3
2539,202222184,12539,4
2539,202222185,12539,4.5
2540,202222185,12540,2.3
2542,202212289,12542,3.6
2542,202212291,12542,4.4
2542,202212287,12542,2.7
2542,202212285,12542,3.1
2543,202212285,12543,2.8
2543,202212289,12543,4.8
2543,202212291,12543,4.2
2543,202212286,12543,4.4
2543,202212282,12543,2.9
2544,202212289,12544,3.8
2544,202212293,12544,4.2
2544,202212280,12544,3.7
2544,202212283,12544,2.3
2544,202212289,12544,4.1
2545,202212291,12545,3
2545,202212291,12545,4.8
2545,202212282,12545,4.5
2545,202212283,12545,2.7
2545,202212292,12545,2.8
2546,202219369,12546,3.2
2546,202219315,12546,3.8
2546,202219385,12546,4.8
2546,202219341,12546,4.4
2546,202219339,12546,2.2
2547,202219316,12547,2.5
2547,202219389,12547,2.6
2547,202219407,12547,4.7
2547,202219397,12547,3.1
2548,202219301,12548,4.3
2548,202219312,12548,3.4
2548,202219316,12548,4.6
2548,202219324,12548,4.7
2549,202219369,12549,2.2
2549,202219388,12549,2.9
2549,202219399,12549,3.1
2549,202219337,12549,3.7
2552,202222057,12552,5
2552,202222053,12552,4.6
2553,202222053,12553,4.3
2554,202220820,12554,3.5
2555,202220376,12555,2.7
2555,202219103,12555,3.2
2555,202220985,12555,2.3
2555,202220326,12555,2.4
2556,202219302,12556,3.6
2557,202219552,12557,2.4
2558,202219590,12558,4.1
2558,202219281,12558,4.4
2558,202220336,12558,4.6
2558,202220377,12558,4
2560,202221019,12560,4.3
2560,202219185,12560,3.6
2560,202219580,12560,3.4
2560,202220899,12560,0
2560,202220159,12560,2.6
2561,202219651,12561,4.8
2561,202220235,12561,2.9
2561,202221095,12561,3.2
2562,202220650,12562,4.3
2562,202221007,12562,3.3
2562,202219522,12562,4.3
2562,202219510,12562,2.6
2562,202221127,12562,3.9
2563,202219611,12563,4
2563,202220694,12563,3.8
2563,202220842,12563,3
2563,202220150,12563,4.6
2563,202219114,12563,3.1
2564,202219979,12564,2.5
2564,202221088,12564,4.5
2564,202220577,12564,4.7
2564,202220815,12564,4.4
2568,202213373,12568,4.3
2568,202213372,12568,4.1
2568,202213375,12568,2.3
2569,202213372,12569,4.7
2569,202213373,12569,3.9
2569,202213373,12569,2.2
2569,202214399,12569,2.2
2569,202214399,12569,4.7
2570,202214392,12570,4.2
2570,202214393,12570,4.1
2570,202214396,12570,4.5
2570,202214393,12570,2.4
2570,202214398,12570,2.7
2571,202214396,12571,4.5
2571,202214397,12571,5
2571,202214400,12571,2.5
2571,202225965,12571,2.9
2571,202225973,12571,2.3
2572,202225969,12572,4.1
2572,202225957,12572,3.7
2572,202225973,12572,4.3
2572,202225964,12572,3.8
2572,202225972,12572,2.7
2573,202225975,12573,3.4
2573,202225964,12573,4.1
2573,202225957,12573,3.9
2573,202214342,12573,2.3
2573,202214341,12573,3.1
2574,202214348,12574,3.6
2574,202214348,12574,4.1
2585,202222189,12585,2.9
2585,202222191,12585,2.2
2585,202222186,12585,2.9
2586,202222189,12586,4.4
2586,202222193,12586,4.1
2586,202212284,12586,4.6
2587,202212291,12587,3.4
2587,202212285,12587,4.2
2588,202212289,12588,3.8
2588,202212291,12588,3.1
2588,202212282,12588,3.9
2589,202212289,12589,3.8
2589,202212280,12589,3.1
2589,202212289,12589,4.1
2590,202212291,12590,4
2605,202222747,12605,2.3
2605,202215520,12605,4.8
2605,202220282,12605,5
2605,202219745,12605,2.9
2605,202217759,12605,5
2606,202222747,12606,4.5
2606,202222332,12606,3.3
2606,202215883,12606,3.2
2606,202219745,12606,2.2
2606,202217759,12606,2.5
2607,202222747,12607,4.3
2607,202222332,12607,3.4
2607,202212243,12607,3.7
2607,202219745,12607,3.3
2607,202217759,12607,3.2
2608,202222332,12608,3.5
2608,202227651,12608,3.5
2608,202219745,12608,4.4
2608,202217759,12608,2.4
2609,202222747,12609,2.6
2609,202222332,12609,2.2
2609,202223785,12609,3.7
2609,202219745,12609,2.8
2609,202217759,12609,2.5
2610,202222747,12610,2.7
2610,202222332,12610,4.3
2610,202218316,12610,3.2
2612,202218879,12612,4.7
2612,202215212,12612,3.1
2612,202220996,12612,4.2
2612,202217759,12612,3.7
2613,202217759,12613,4.5
2613,202222747,12613,2.6
2614,202222950,12614,3.4
2614,202221821,12614,2.9
2614,202214124,12614,2.3
2614,202222747,12614,4.5
2615,202229178,12615,4.8
2615,202217759,12615,4.1
2615,202222747,12615,3.1
2616,202214266,12616,2.9
2616,202215167,12616,2.9
2616,202219305,12616,3.6
2616,202217759,12616,0
2616,202222747,12616,3.2
2617,202222000,12617,3.4
2617,202214623,12617,4.6
2617,202228749,12617,4.2
2617,202217759,12617,4.5
2618,202228081,12618,3.4
2618,202221524,12618,4.6
2623,202222747,12623,2.7
2630,202220000,12630,3.1
2632,202220144,12632,2.3
2632,202219514,12632,4
2633,202221019,12633,3.1
2633,202219185,12633,4.3
2633,202219580,12633,3.9
2633,202220899,12633,4.1
2633,202220159,12633,4.2
2634,202219651,12634,3.3
2634,202220235,12634,4.6
2634,202220858,12634,4.3
2634,202221095,12634,2.9
2634,202220125,12634,4.5
2635,202220650,12635,3.7
2635,202221007,12635,2.3
2635,202219522,12635,3.2
2635,202219510,12635,4.3
2635,202221127,12635,3.7
2636,202219611,12636,3.5
2636,202220694,12636,3.5
2636,202220842,12636,2.5
2636,202220150,12636,3.3
2636,202219114,12636,3.9
2637,202219979,12637,2.9
2637,202221088,12637,3.7
2637,202220577,12637,4.3
2637,202220815,12637,4
2637,202219420,12637,3.9
2639,202213374,12639,2.8
2639,202213372,12639,4.8
2639,202213372,12639,3.6
2639,202213372,12639,4.3
2640,202213374,12640,4.5
2640,202213377,12640,4.3
2640,202213377,12640,3.6
2640,202213376,12640,3.1
2640,202213376,12640,3.3
2641,202213377,12641,4.5
2641,202213374,12641,3.7
2641,202213373,12641,4.5
2641,202213372,12641,3.9
2641,202213375,12641,2.5
2642,202213372,12642,4
2642,202213373,12642,2.9
2642,202213373,12642,2.7
2642,202214399,12642,2.3
2642,202214399,12642,3
2643,202214392,12643,3.3
2643,202214393,12643,3
2643,202214396,12643,3.9
2643,202214393,12643,3.7
2643,202214398,12643,2.3
2644,202214396,12644,3.6
2644,202214397,12644,2.4
2644,202214400,12644,2.5
2644,202225965,12644,2.9
2644,202225973,12644,2.4
2645,202225969,12645,2.2
2645,202225957,12645,2.5
2645,202225973,12645,4.5
2645,202225964,12645,2.9
2645,202225972,12645,4.6
2646,202225975,12646,4.2
2646,202225964,12646,4.3
2646,202225957,12646,3.7
2646,202214342,12646,3.6
2646,202214341,12646,4.3
2647,202214348,12647,3.1
2647,202214348,12647,4
2648,202214552,12648,4.4
2648,202214556,12648,2.8
2649,202214550,12649,2.4
2649,202214550,12649,2.2
2649,202214556,12649,0
2649,202214552,12649,3.4
2649,202214552,12649,2.8
2650,202214554,12650,2.8
2650,202214552,12650,4.8
2650,202214552,12650,4.7
2650,202220317,12650,4.3
2650,202219429,12650,3.4
2651,202220820,12651,0
2651,202220214,12651,2.2
2651,202219100,12651,3.4
2651,202219493,12651,2.6
2651,202220314,12651,0
2652,202220376,12652,4.3
2652,202219103,12652,3.5
2652,202219900,12652,2.4
2652,202220985,12652,2.4
2652,202220326,12652,5
2653,202221155,12653,4.4
2653,202220175,12653,4.1
2653,202220619,12653,3.5
2653,202219302,12653,2.6
2654,202219077,12654,2.7
2654,202219552,12654,3.7
2654,202220820,12654,4.8
2654,202221119,12654,2.3
2654,202220000,12654,3.9
2655,202219590,12655,2.2
2655,202219154,12655,4.6
2655,202219281,12655,3
2655,202220336,12655,4
2655,202220377,12655,0
2656,202219960,12656,4.7
2656,202222191,12656,2.5
2656,202222193,12656,3.8
2656,202222192,12656,3.4
2656,202222194,12656,2.9
2657,202222189,12657,5
2657,202222189,12657,3.9
2657,202222186,12657,3.9
2657,202222189,12657,3
2657,202222184,12657,3.8
2658,202222189,12658,3.2
2658,202222188,12658,2.4
2658,202222186,12658,2.5
2658,202222193,12658,4.2
2658,202222184,12658,2.7
2659,202222188,12659,3.4
2659,202222193,12659,2.7
2659,202222189,12659,3.3
2659,202222185,12659,2.3
2659,202212284,12659,4.8
2660,202212285,12660,4
2660,202212289,12660,4.3
2660,202212291,12660,3.1
2660,202212287,12660,3
2660,202212285,12660,3.9
2661,202212285,12661,0
2661,202212289,12661,2.3
2661,202212291,12661,2.6
2661,202212286,12661,2.2
2661,202212282,12661,4.3
2662,202212289,12662,4.2
2662,202212293,12662,2.6
2662,202212280,12662,3.9
2662,202212283,12662,2.4
2662,202212289,12662,2.4
2663,202212291,12663,3.1
2663,202212291,12663,3.1
2663,202212282,12663,3.7
2663,202212283,12663,3.6
2663,202212292,12663,4.7
2664,202219369,12664,2.9
2664,202219315,12664,4.3
2664,202219385,12664,2.6
2664,202219341,12664,4
2664,202219339,12664,4.1
2665,202219406,12665,0
2665,202219316,12665,3.6
2665,202219389,12665,2.2
2665,202219407,12665,3.5
2665,202219397,12665,2.4
2666,202219301,12666,3.7
2666,202219312,12666,3.3
2666,202219316,12666,3.4
2667,202219329,12667,2.4
2668,202219334,12668,3.5
2669,202222059,12669,4.5
2669,202222052,12669,3.7
2670,202222052,12670,4.3
2671,202222057,12671,3.1
2671,202222058,12671,3.3
2671,202220317,12671,4.1
2673,202220376,12673,4.7
2673,202220985,12673,2.7
2673,202220326,12673,3.6
2674,202220619,12674,3.4
2674,202219327,12674,4.3
2675,202220820,12675,3.1
2676,202219154,12676,3.6
2676,202219281,12676,5
2676,202220377,12676,2.7
2677,202219960,12677,3.5
2677,202221021,12677,4.8
2677,202220950,12677,2.2
2677,202220144,12677,2.7
2677,202219514,12677,2.9
2678,202219580,12678,2.2
2678,202220159,12678,4
2680,202221007,12680,3.6
2680,202219522,12680,4.4
2680,202219510,12680,4.2
2681,202220842,12681,3.6
2681,202220150,12681,2.3
2682,202221088,12682,3.4
2682,202220577,12682,2.3
2682,202220815,12682,4.2
2682,202219420,12682,4.6
2683,202220487,12683,3.3
2683,202219800,12683,4.6
2684,202213372,12684,3.2
2684,202213372,12684,5
2684,202213372,12684,0
2685,202213377,12685,4.1
2685,202213376,12685,4.8
2686,202213372,12686,2.9
2687,202214399,12687,3.1
2690,202225964,12690,4.6
2692,202214350,12692,2.4
2693,202214555,12693,4.8
2696,202220820,12696,3.5
2696,202220214,12696,2.5
2696,202219100,12696,3.6
2696,202219493,12696,4.4
2696,202220314,12696,3.8
2697,202220376,12697,4.5
2697,202219103,12697,3.1
2697,202219900,12697,2.5
2697,202220985,12697,2.7
2697,202220326,12697,4.5
2698,202221155,12698,2.6
2698,202220175,12698,4.4
2698,202220619,12698,3.7
2698,202219302,12698,3.6
2698,202219327,12698,4.1
2699,202219077,12699,5
2699,202219552,12699,4.4
2699,202220820,12699,4.1
2699,202221119,12699,3.3
2699,202220000,12699,3.6
2700,202219590,12700,3.1
2700,202219154,12700,2.8
2700,202219281,12700,4
2700,202220336,12700,4.2
2700,202220377,12700,2.9
2701,202219960,12701,2.6
2701,202222188,12701,2.5
2701,202222191,12701,2.8
2701,202222187,12701,2.4
2701,202222184,12701,2.7
2702,202222189,12702,3.3
2702,202222189,12702,2.2
2702,202222188,12702,4.1
2703,202222185,12703,2.3
2704,202222184,12704,2.8
2704,202222185,12704,2.6
2704,202222191,12704,4.2
2704,202212284,12704,3.3
2705,202212285,12705,3.3
2725,202215520,12725,5
2732,202220996,12732,4.4
2732,202217759,12732,3.1
2732,202222747,12732,4.8
2733,202220439,12733,3.2
2733,202228943,12733,2.9
2733,202229561,12733,3.1
2733,202217759,12733,4.4
2733,202222747,12733,4.7
2734,202222950,12734,2.4
2734,202221821,12734,4.4
2734,202214124,12734,4.6
2734,202217759,12734,5
2734,202222747,12734,2.2
2736,202214266,12736,2.5
2736,202215167,12736,3.5
2736,202219305,12736,2.9
2736,202217759,12736,4.7
2736,202222747,12736,3.8
2737,202222000,12737,2.8
2737,202214623,12737,4.4
2737,202228749,12737,4.7
2737,202217759,12737,0
2737,202222747,12737,2.4
2738,202228081,12738,4.6
2738,202221524,12738,3.6
2738,202222378,12738,3.4
2738,202214333,12738,3.4
2738,202214923,12738,2.9
2739,202217759,12739,2.4
2739,202222747,12739,4.1
2739,202222329,12739,4.1
2739,202227989,12739,3
2739,202228219,12739,4.5
2740,202224464,12740,2.3
2740,202217759,12740,4.8
2740,202222747,12740,2.7
2740,202225467,12740,2.4
2740,202228547,12740,3
2741,202217759,12741,3.2
2741,202222747,12741,3.4
2741,202217861,12741,4.5
2741,202220122,12741,3.2
2741,202217722,12741,4.8
2742,202217298,12742,4
2742,202217759,12742,4.3
2742,202222747,12742,3
2742,202221137,12742,3.9
2742,202215972,12742,3.9
2743,202221225,12743,3.9
2743,202217759,12743,2.4
2743,202222747,12743,4.3
2743,202212582,12743,3.6
2743,202216308,12743,2.8
2744,202214372,12744,3.6
2744,202217759,12744,4.6
2744,202222747,12744,2.4
2744,202219887,12744,4.5
2745,202219544,12745,4.8
2745,202217759,12745,3.1
2745,202229339,12745,2.5
2745,202227027,12745,2.9
2746,202217759,12746,4.8
2746,202222747,12746,3.7
2746,202215249,12746,4.4
2746,202220317,12746,2.7
2746,202219429,12746,3.7
2747,202220820,12747,2.8
2747,202220214,12747,0
2747,202219100,12747,3.3
2747,202219493,12747,2.9
2747,202220314,12747,3.5
2748,202220376,12748,2.7
2748,202219103,12748,2.8
2748,202219900,12748,4.4
2748,202220985,12748,2.3
2748,202220326,12748,3.9
2749,202221155,12749,3.2
2749,202220175,12749,3.9
2749,202220619,12749,3.6
2749,202219302,12749,3.4
2749,202219327,12749,0
2750,202219077,12750,3.8
2750,202219552,12750,2.7
2750,202220820,12750,3.9
2750,202221119,12750,2.8
2750,202220000,12750,3.1
2751,202219590,12751,3.9
2751,202219154,12751,3.5
2751,202219281,12751,4.5
2751,202220336,12751,3.9
2751,202220377,12751,3.7
2752,202219960,12752,3.7
2752,202221021,12752,3.7
2752,202220950,12752,3
2752,202220144,12752,4.5
2752,202219514,12752,0
2753,202221019,12753,2.5
2753,202219185,12753,4.2
