orderid,productid,userid,subproductid,totalprice,orderdate,quantity
2225,202219301,12225,900 g Container ,0,2022-03-25 23:52:36.958531,1
2225,202221224,12225,10 g Tube,0,2022-03-25 23:52:36.958531,1
2226,202218471,12226,4x325 ml Multipack ,0,2022-03-25 23:52:36.958531,1
2226,202228142,12226,180 ml  ,0,2022-03-25 23:52:36.958531,1
2226,202226431,12226,3x1 L Multipack ,0,2022-03-25 23:52:36.958531,1
2227,202213341,12227,3x1 L Multipack ,0,2022-03-25 23:52:36.958531,1
2227,202219117,12227,1 L Multipack ,0,2022-03-25 23:52:36.958531,1
2227,202225930,12227,3x200 ml Multipack ,0,2022-03-25 23:52:36.958531,1
2227,202227742,12227,3x200 ml Multipack ,0,2022-03-25 23:52:36.958531,1
2228,202219301,12228,180 ml  ,0,2022-03-25 23:52:36.958531,1
2228,202221224,12228,180 ml  ,0,2022-03-25 23:52:36.958531,1
2228,202218471,12228,1 L Tetra ,0,2022-03-25 23:52:36.958531,1
2228,202219942,12228,3x180 ml Multipack ,0,2022-03-25 23:52:36.958531,1
2229,202215360,12229,6x180 ml Multipack ,0,2022-03-25 23:52:36.958531,1
2229,202226431,12229,180 ml Pet Bottle ,0,2022-03-25 23:52:36.958531,1
2229,202218171,12229,200 ml Carton ,0,2022-03-25 23:52:36.958531,1
2229,202220596,12229,3x200 ml Multipack ,0,2022-03-25 23:52:36.958531,1
2230,202217244,12230,200 ml  ,0,2022-03-25 23:52:36.958531,1
2230,202224312,12230,180 ml Bottle ,0,2022-03-25 23:52:36.958531,1
2230,202222843,12230,3x200 ml Multipack ,0,2022-03-25 23:52:36.958531,1
2230,202224384,12230,1 L Multipack ,0,2022-03-25 23:52:36.958531,1
2230,202223742,12230,1 L Tetra ,0,2022-03-25 23:52:36.958531,1
2231,202218827,12231,200 ml Carton,0,2022-03-25 23:52:36.958531,1
2231,202216524,12231,3x200 ml Multipack ,0,2022-03-25 23:52:36.958531,1
2232,202220596,12232,180 ml Doy ,0,2022-03-25 23:52:36.958531,1
2232,202217244,12232,4x200 ml Multipack ,0,2022-03-25 23:52:36.958531,1
2232,202222843,12232,180 ml Pet Bottle,0,2022-03-25 23:52:36.958531,1
2233,202224384,12233,180 ml  ,0,2022-03-25 23:52:36.958531,1
2233,202223742,12233,200 ml Carton,0,2022-03-25 23:52:36.958531,1
2233,202228753,12233,3x200 ml Multipack ,0,2022-03-25 23:52:36.958531,1
2233,202218827,12233,180 ml  ,0,2022-03-25 23:52:36.958531,1
2233,202213114,12233,3x180 ml Multipack ,0,2022-03-25 23:52:36.958531,1
2234,202216524,12234,180 ml Tetra,0,2022-03-25 23:52:36.958531,1
2234,202213341,12234,4x200 ml Multipack ,0,2022-03-25 23:52:36.958531,1
2234,202219117,12234,180 ml Tetra Pak,0,2022-03-25 23:52:36.958531,1
2234,202213270,12234,4x200 ml Multipack ,0,2022-03-25 23:52:36.958531,1
2234,202225930,12234,180 ml  ,0,2022-03-25 23:52:36.958531,1
2235,202227742,12235,180 ml  ,0,2022-03-25 23:52:36.958531,1
2235,202221224,12235,1 L  ,0,2022-03-25 23:52:36.958531,1
2237,202213270,12237,250 g ,0,2022-03-25 23:52:36.958531,1
2244,202225652,12244,100 g  ,0,2022-03-25 23:52:36.958531,1
2244,202221895,12244,500 g ,0,2022-03-25 23:52:36.958531,1
2244,202215512,12244,1 pc ,0,2022-03-25 23:52:36.958531,1
2245,202224806,12245,1 pc ,0,2022-03-25 23:52:36.958531,1
2245,202218736,12245,250 g Pet Jar,0,2022-03-25 23:52:36.958531,1
2248,202219301,12248,300 g ,0,2022-03-25 23:52:36.958531,1
2249,202215360,12249,400 g ,0,2022-03-25 23:52:36.958531,1
2249,202226431,12249,275 g ,0,2022-03-25 23:52:36.958531,1
2250,202221613,12250,473 ml Bottle,0,2022-03-25 23:52:36.958531,1
2254,202219117,12254,2x200 g Multipack ,0,2022-03-25 23:52:36.958531,1
2255,202213270,12255,100 g Bottle,0,2022-03-25 23:52:36.958531,1
2255,202225930,12255,100 g Bottle,0,2022-03-25 23:52:36.958531,1
2255,202227742,12255,250 g ,0,2022-03-25 23:52:36.958531,1
2255,202219301,12255,3x200 ml Multipack ,0,2022-03-25 23:52:36.958531,1
2255,202221224,12255,400 g Jar,0,2022-03-25 23:52:36.958531,1
2256,202218471,12256,90 g Bottle,0,2022-03-25 23:52:36.958531,1
2256,202219942,12256,100 g Bottle,0,2022-03-25 23:52:36.958531,1
2256,202228142,12256,200 g Pack,0,2022-03-25 23:52:36.958531,1
2256,202215360,12256,50 g (25 Sachets x 2 g each),0,2022-03-25 23:52:36.958531,1
2256,202226431,12256,100 g Bottle,0,2022-03-25 23:52:36.958531,1
2257,202226766,12257,100 g Bottle,0,2022-03-25 23:52:36.958531,1
2257,202221183,12257,6x200 ml Multipack ,0,2022-03-25 23:52:36.958531,1
2257,202223539,12257,200 g Pack,0,2022-03-25 23:52:36.958531,1
2257,202218290,12257,80 g (40 Sachets x 2 g each),0,2022-03-25 23:52:36.958531,1
2257,202221613,12257,Combo 2 Items,0,2022-03-25 23:52:36.958531,1
2258,202214625,12258,125 g (10 Bags x 12.5 g each) ,0,2022-03-25 23:52:36.958531,1
2258,202222242,12258,250 g (5 Bags x 50 g each),0,2022-03-25 23:52:36.958531,1
2258,202225652,12258,100 g Bottle,0,2022-03-25 23:52:36.958531,1
2258,202221895,12258,200 g Jar,0,2022-03-25 23:52:36.958531,1
2258,202221323,12258,100 g Jar,0,2022-03-25 23:52:36.958531,1
2259,202222428,12259,1.4 g (Pack of 180 Sachets),0,2022-03-25 23:52:36.958531,1
2259,202226766,12259,21 g Sachet,0,2022-03-25 23:52:36.958531,1
2259,202221183,12259,1.4 g (Pack of 180),0,2022-03-25 23:52:36.958531,1
2259,202223539,12259,200 g Pack,0,2022-03-25 23:52:36.958531,1
2259,202218290,12259,50 g Box,0,2022-03-25 23:52:36.958531,1
2260,202221613,12260,Combo 3 Items,0,2022-03-25 23:52:36.958531,1
2260,202214625,12260,Combo 3 Items,0,2022-03-25 23:52:36.958531,1
2260,202222242,12260,500 g Pack,0,2022-03-25 23:52:36.958531,1
2260,202225652,12260,Combo 3 Items,0,2022-03-25 23:52:36.958531,1
2260,202221895,12260,50 g Pack,0,2022-03-25 23:52:36.958531,1
2261,202215512,12261,21 g (5 pcs x 21 g),0,2022-03-25 23:52:36.958531,1
2261,202214869,12261,125 g (10 Bags x 12.5 g each),0,2022-03-25 23:52:36.958531,1
2261,202228142,12261,250 g Pouch,0,2022-03-25 23:52:36.958531,1
2261,202215360,12261,200 g (Pack of 2 & Get 1 Mug Free),0,2022-03-25 23:52:36.958531,1
2261,202226431,12261,250 g Tin,0,2022-03-25 23:52:36.958531,1
2262,202213341,12262,50 g Bottle,0,2022-03-25 23:52:36.958531,1
2262,202219117,12262,50 g Box,0,2022-03-25 23:52:36.958531,1
2262,202213270,12262,100 g Bottle,0,2022-03-25 23:52:36.958531,1
2262,202225930,12262,5x200 ml Multipack ,0,2022-03-25 23:52:36.958531,1
2262,202227742,12262,250 g Pouch,0,2022-03-25 23:52:36.958531,1
2263,202219301,12263,200 g (10 Sachets x 20 g each),0,2022-03-25 23:52:36.958531,1
2263,202221224,12263,100 g Bottle,0,2022-03-25 23:52:36.958531,1
2263,202218471,12263,125 g (10 Bags x 12.5 g each),0,2022-03-25 23:52:36.958531,1
2263,202219942,12263,200 g (10 Sachets x 20 g each),0,2022-03-25 23:52:36.958531,1
2263,202228142,12263,100 g Jar,0,2022-03-25 23:52:36.958531,1
2264,202215360,12264,80 g (40 Sachets x 2 g each),0,2022-03-25 23:52:36.958531,1
2264,202226431,12264,250 g Pouch,0,2022-03-25 23:52:36.958531,1
2264,202225694,12264,6x125 ml (Multipack) ,0,2022-03-25 23:52:36.958531,1
2264,202214481,12264,250 ml ,0,2022-03-25 23:52:36.958531,1
2264,202222871,12264,250 ml ,0,2022-03-25 23:52:36.958531,1
2265,202225300,12265,250 ml ,0,2022-03-25 23:52:36.958531,1
2265,202223165,12265,250 ml ,0,2022-03-25 23:52:36.958531,1
2265,202223980,12265,700 ml Bottle,0,2022-03-25 23:52:36.958531,1
2265,202217073,12265,700 ml Plastic Bottle,0,2022-03-25 23:52:36.958531,1
2265,202220474,12265,700 ml Bottle,0,2022-03-25 23:52:36.958531,1
2266,202218292,12266,250 ml Glass Bottle,0,2022-03-25 23:52:36.958531,1
2266,202225533,12266,700 ml Bottle,0,2022-03-25 23:52:36.958531,1
2266,202213507,12266,700 ml ,0,2022-03-25 23:52:36.958531,1
2266,202221375,12266,700 ml ,0,2022-03-25 23:52:36.958531,1
2267,202226992,12267,700 ml Bottle,0,2022-03-25 23:52:36.958531,1
2267,202213322,12267,700 ml ,0,2022-03-25 23:52:36.958531,1
2267,202218486,12267,60 g (4 Sachet x 15 g each),0,2022-03-25 23:52:36.958531,1
2267,202229020,12267,700 ml Bottle,0,2022-03-25 23:52:36.958531,1
2268,202218194,12268,700 ml ,0,2022-03-25 23:52:36.958531,1
2268,202220647,12268,700 ml ,0,2022-03-25 23:52:36.958531,1
2268,202219608,12268,700 ml ,0,2022-03-25 23:52:36.958531,1
2268,202226178,12268,60 g (4 Sachet x 15 g each),0,2022-03-25 23:52:36.958531,1
2269,202220888,12269,700 ml ,0,2022-03-25 23:52:36.958531,1
2269,202229030,12269,60 g (4 Sachet x 15 g each),0,2022-03-25 23:52:36.958531,1
2269,202225694,12269,700 ml ,0,2022-03-25 23:52:36.958531,1
2269,202214481,12269,700 ml ,0,2022-03-25 23:52:36.958531,1
2269,202222871,12269,700 ml ,0,2022-03-25 23:52:36.958531,1
2270,202225300,12270,700 ml ,0,2022-03-25 23:52:36.958531,1
2270,202223165,12270,700 ml ,0,2022-03-25 23:52:36.958531,1
2270,202223980,12270,750 ml ,0,2022-03-25 23:52:36.958531,1
2270,202217073,12270,700 ml ,0,2022-03-25 23:52:36.958531,1
2270,202220474,12270,700 ml ,0,2022-03-25 23:52:36.958531,1
2271,202218292,12271,700 ml ,0,2022-03-25 23:52:36.958531,1
2271,202225533,12271,200 ml ,0,2022-03-25 23:52:36.958531,1
2271,202213507,12271,700 ml ,0,2022-03-25 23:52:36.958531,1
2271,202218677,12271,700 ml ,0,2022-03-25 23:52:36.958531,1
2271,202221375,12271,700 ml ,0,2022-03-25 23:52:36.958531,1
2272,202226992,12272,700 ml ,0,2022-03-25 23:52:36.958531,1
2272,202213322,12272,Combo (7 Items),0,2022-03-25 23:52:36.958531,1
2272,202228131,12272,Combo (7 Items),0,2022-03-25 23:52:36.958531,1
2272,202218486,12272,700 ml Plastic Bottle,0,2022-03-25 23:52:36.958531,1
2272,202229020,12272,250 ml Glass Bottle,0,2022-03-25 23:52:36.958531,1
2273,202227995,12273,3 pcs ,0,2022-03-25 23:52:36.958531,1
2273,202218194,12273,1 pc ,0,2022-03-25 23:52:36.958531,1
2273,202220647,12273,300 ml ,0,2022-03-25 23:52:36.958531,1
2273,202219608,12273,1 pc ,0,2022-03-25 23:52:36.958531,1
2273,202226178,12273,1 L ,0,2022-03-25 23:52:36.958531,1
2274,202220888,12274,1 pc ,0,2022-03-25 23:52:36.958531,1
2274,202229030,12274,1 L ,0,2022-03-25 23:52:36.958531,1
2274,202225694,12274,1 Pc ,0,2022-03-25 23:52:36.958531,1
2274,202214481,12274,3 pcs ,0,2022-03-25 23:52:36.958531,1
2274,202222871,12274,1.4 L ,0,2022-03-25 23:52:36.958531,1
2275,202225300,12275,1 pc ,0,2022-03-25 23:52:36.958531,1
2275,202223165,12275,1.2 L ,0,2022-03-25 23:52:36.958531,1
2275,202223980,12275,1 Pc ,0,2022-03-25 23:52:36.958531,1
2275,202217073,12275,4.6 L ,0,2022-03-25 23:52:36.958531,1
2275,202220474,12275,1.05 L ,0,2022-03-25 23:52:36.958531,1
2276,202218292,12276,2.6 L ,0,2022-03-25 23:52:36.958531,1
2276,202225533,12276,400 ml (Set of 2),0,2022-03-25 23:52:36.958531,1
2276,202213507,12276,630 ml ,0,2022-03-25 23:52:36.958531,1
2276,202218677,12276,1 L ,0,2022-03-25 23:52:36.958531,1
2276,202221375,12276,3 pcs ,0,2022-03-25 23:52:36.958531,1
2277,202226992,12277,3 pcs (900 ml + 1200 ml + 1500 ml),0,2022-03-25 23:52:36.958531,1
2277,202213322,12277,1.4 L ,0,2022-03-25 23:52:36.958531,1
2277,202228131,12277,550 ml ,0,2022-03-25 23:52:36.958531,1
2277,202218486,12277,725 ml (Set of 2),0,2022-03-25 23:52:36.958531,1
2277,202229020,12277,1.9 L ,0,2022-03-25 23:52:36.958531,1
2278,202227995,12278,750 ml ,0,2022-03-25 23:52:36.958531,1
2278,202218194,12278,1 pc ,0,2022-03-25 23:52:36.958531,1
2278,202220647,12278,950 ml (Set of 2),0,2022-03-25 23:52:36.958531,1
2278,202219608,12278,350 ml ,0,2022-03-25 23:52:36.958531,1
2278,202226178,12278,3 pcs (900 ml + 1200 ml + 1500 ml),0,2022-03-25 23:52:36.958531,1
2279,202220888,12279,3.1 L ,0,2022-03-25 23:52:36.958531,1
2279,202229030,12279,450 ml Set of 2,0,2022-03-25 23:52:36.958531,1
2279,202225694,12279,3 pcs ,0,2022-03-25 23:52:36.958531,1
2279,202214481,12279,3 pcs (400 ml + 600 ml + 800 ml),0,2022-03-25 23:52:36.958531,1
2279,202222871,12279,750 ml ,0,2022-03-25 23:52:36.958531,1
2280,202225300,12280,4.6 L ,0,2022-03-25 23:52:36.958531,1
2280,202223165,12280,425 ml (Set of 2),0,2022-03-25 23:52:36.958531,1
2280,202223980,12280,2.8 L ,0,2022-03-25 23:52:36.958531,1
2280,202217073,12280,500 ml Set of 2,0,2022-03-25 23:52:36.958531,1
2280,202220474,12280,3 pcs (400 ml + 750 ml + 1150 ml),0,2022-03-25 23:52:36.958531,1
2281,202218292,12281,450 ml (Set of 2),0,2022-03-25 23:52:36.958531,1
2281,202225533,12281,200 ml ,0,2022-03-25 23:52:36.958531,1
2281,202213507,12281,1.7 L ,0,2022-03-25 23:52:36.958531,1
2281,202218677,12281,3.1 L ,0,2022-03-25 23:52:36.958531,1
2281,202221375,12281,700 ml ,0,2022-03-25 23:52:36.958531,1
2282,202226992,12282,750 ml (Set of 3),0,2022-03-25 23:52:36.958531,1
2282,202213322,12282,500 ml (Set of 2),0,2022-03-25 23:52:36.958531,1
2282,202228131,12282,3.65 L ,0,2022-03-25 23:52:36.958531,1
2282,202218486,12282,250 g ,0,2022-03-25 23:52:36.958531,1
2294,202215408,12294,5x30 g (Multipack) ,0,2022-03-25 23:52:36.958531,1
2295,202214561,12295,200 g ,0,2022-03-25 23:52:36.958531,1
2295,202221577,12295,150 g ,0,2022-03-25 23:52:36.958531,1
2295,202226196,12295,Combo (5 Items),0,2022-03-25 23:52:36.958531,1
2296,202219878,12296,180 g ,0,2022-03-25 23:52:36.958531,1
2296,202217218,12296,150 g ,0,2022-03-25 23:52:36.958531,1
2296,202214514,12296,180 g ,0,2022-03-25 23:52:36.958531,1
2297,202221691,12297,125 g ,0,2022-03-25 23:52:36.958531,1
2298,202214769,12298,150 g ,0,2022-03-25 23:52:36.958531,1
2298,202225646,12298,125 g ,0,2022-03-25 23:52:36.958531,1
2298,202216231,12298,180 g ,0,2022-03-25 23:52:36.958531,1
2298,202219342,12298,180 g ,0,2022-03-25 23:52:36.958531,1
2298,202225082,12298,150 g ,0,2022-03-25 23:52:36.958531,1
2299,202223989,12299,150 g ,0,2022-03-25 23:52:36.958531,1
2299,202215408,12299,180 g ,0,2022-03-25 23:52:36.958531,1
2299,202221577,12299,125 g ,0,2022-03-25 23:52:36.958531,1
2299,202226196,12299,100 g ,0,2022-03-25 23:52:36.958531,1
2300,202212260,12300,750 ml PET Bottle ,0,2022-03-25 23:52:36.958531,1
2300,202222829,12300,300 ml Can ,0,2022-03-25 23:52:36.958531,1
2300,202219878,12300,600 ml Bottle,0,2022-03-25 23:52:36.958531,1
2300,202227099,12300,750 ml ,0,2022-03-25 23:52:36.958531,1
2301,202224066,12301,125 ml  ,0,2022-03-25 23:52:36.958531,1
2301,202214514,12301,6x125 ml (Multipack) ,0,2022-03-25 23:52:36.958531,1
2301,202221691,12301,6x300 ml Multipack ,0,2022-03-25 23:52:36.958531,1
2301,202218636,12301,6x125 ml (Multipack) ,0,2022-03-25 23:52:36.958531,1
2302,202214092,12302,250 ml  ,0,2022-03-25 23:52:36.958531,1
2303,202219342,12303,10 kg Bag ,0,2022-03-25 23:52:36.958531,1
2303,202225082,12303,25 kg Bag ,0,2022-03-25 23:52:36.958531,1
2304,202221577,12304,25 kg (6 ,0,2022-03-25 23:52:36.958531,1
2304,202222829,12304,25 kg Bag ,0,2022-03-25 23:52:36.958531,1
2305,202224066,12305,25 kg Bag ,0,2022-03-25 23:52:36.958531,1
2306,202214402,12306,5 kg Pouch ,0,2022-03-25 23:52:36.958531,1
2306,202214769,12306,5 kg  ,0,2022-03-25 23:52:36.958531,1
2307,202225646,12307,25 kg (6 ,0,2022-03-25 23:52:36.958531,1
2310,202214514,12310,5 kg ,0,2022-03-25 23:52:36.958531,1
2310,202221691,12310,2 kg  ,0,2022-03-25 23:52:36.958531,1
2310,202214402,12310,25 kg (3 ,0,2022-03-25 23:52:36.958531,1
2311,202216231,12311,5 kg  ,0,2022-03-25 23:52:36.958531,1
2311,202219342,12311,5 kg  ,0,2022-03-25 23:52:36.958531,1
2312,202214561,12312,200 g 0 ,0,2022-03-25 23:52:36.958531,1
2312,202221577,12312,4 x200 g Multipack ,0,2022-03-25 23:52:36.958531,1
2313,202226196,12313,200 g  ,0,2022-03-25 23:52:36.958531,1
2313,202212260,12313,500 g 0,0,2022-03-25 23:52:36.958531,1
2313,202222829,12313,200 g 0,0,2022-03-25 23:52:36.958531,1
2313,202219878,12313,300 g 0,0,2022-03-25 23:52:36.958531,1
2313,202227099,12313,200 g 0,0,2022-03-25 23:52:36.958531,1
2314,202217218,12314,475 g 0,0,2022-03-25 23:52:36.958531,1
2314,202224066,12314,100 g 0,0,2022-03-25 23:52:36.958531,1
2314,202214514,12314,150 g 0,0,2022-03-25 23:52:36.958531,1
2314,202221691,12314,300 g 0,0,2022-03-25 23:52:36.958531,1
2314,202218636,12314,200 g Pouch ,0,2022-03-25 23:52:36.958531,1
2315,202217122,12315,100 g 0,0,2022-03-25 23:52:36.958531,1
2315,202214402,12315,200 g 0,0,2022-03-25 23:52:36.958531,1
2315,202214092,12315,400 g 0,0,2022-03-25 23:52:36.958531,1
2315,202214769,12315,2x200 g Multipack ,0,2022-03-25 23:52:36.958531,1
2315,202225646,12315,300 g 0,0,2022-03-25 23:52:36.958531,1
2316,202216231,12316,300 g 0,0,2022-03-25 23:52:36.958531,1
2316,202219342,12316,100 g 0,0,2022-03-25 23:52:36.958531,1
2316,202225082,12316,200 g 0,0,2022-03-25 23:52:36.958531,1
2316,202223989,12316,100 g 0,0,2022-03-25 23:52:36.958531,1
2316,202215408,12316,200 g 0,0,2022-03-25 23:52:36.958531,1
2317,202214561,12317,450 g ,0,2022-03-25 23:52:36.958531,1
2317,202221577,12317,100 g 0,0,2022-03-25 23:52:36.958531,1
2317,202212260,12317,500 ml 0,0,2022-03-25 23:52:36.958531,1
2318,202219878,12318,225 g ,0,2022-03-25 23:52:36.958531,1
2318,202227099,12318,255 g ,0,2022-03-25 23:52:36.958531,1
2318,202217218,12318,500 ml ,0,2022-03-25 23:52:36.958531,1
2318,202224066,12318,225 g ,0,2022-03-25 23:52:36.958531,1
2318,202214514,12318,255 g ,0,2022-03-25 23:52:36.958531,1
2319,202221691,12319,1 Kg Jar,0,2022-03-25 23:52:36.958531,1
2319,202218636,12319,225 g ,0,2022-03-25 23:52:36.958531,1
2319,202217122,12319,255 g ,0,2022-03-25 23:52:36.958531,1
2319,202214402,12319,255 g ,0,2022-03-25 23:52:36.958531,1
2319,202214092,12319,150 g ,0,2022-03-25 23:52:36.958531,1
2320,202214769,12320,255 g ,0,2022-03-25 23:52:36.958531,1
2320,202225646,12320,1 L 0,0,2022-03-25 23:52:36.958531,1
2320,202216231,12320,255 g ,0,2022-03-25 23:52:36.958531,1
2320,202219342,12320,1 Kg ,0,2022-03-25 23:52:36.958531,1
2320,202225082,12320,350 g ,0,2022-03-25 23:52:36.958531,1
2321,202223989,12321,100 g Pouch,0,2022-03-25 23:52:36.958531,1
2321,202215408,12321,2x100 g Multipack ,0,2022-03-25 23:52:36.958531,1
2321,202214561,12321,1 L 0,0,2022-03-25 23:52:36.958531,1
2321,202221577,12321,70 g ,0,2022-03-25 23:52:36.958531,1
2321,202226196,12321,300 g ,0,2022-03-25 23:52:36.958531,1
2322,202212260,12322,400 g ,0,2022-03-25 23:52:36.958531,1
2322,202222829,12322,330 ml ,0,2022-03-25 23:52:36.958531,1
2322,202219878,12322,12x330 ml Multipack ,0,2022-03-25 23:52:36.958531,1
2322,202227099,12322,750 ml Bottle,0,2022-03-25 23:52:36.958531,1
2322,202217218,12322,750 ml ,0,2022-03-25 23:52:36.958531,1
2323,202224066,12323,1 L ,0,2022-03-25 23:52:36.958531,1
2323,202214514,12323,330 ml (Pack of 6),0,2022-03-25 23:52:36.958531,1
2323,202221691,12323,330 ml  ,0,2022-03-25 23:52:36.958531,1
2323,202218636,12323,12x330 ml Multipack ,0,2022-03-25 23:52:36.958531,1
2323,202217122,12323,250 ml ,0,2022-03-25 23:52:36.958531,1
2324,202214402,12324,330 ml Bottle ,0,2022-03-25 23:52:36.958531,1
2324,202214092,12324,330 ml Bottle ,0,2022-03-25 23:52:36.958531,1
2324,202214769,12324,1 pc ,0,2022-03-25 23:52:36.958531,1
2324,202225646,12324,1 L ,0,2022-03-25 23:52:36.958531,1
2324,202216231,12324,1 pc  ,0,2022-03-25 23:52:36.958531,1
2325,202219342,12325,25 mtr ,0,2022-03-25 23:52:36.958531,1
2325,202225082,12325,20 mtr ,0,2022-03-25 23:52:36.958531,1
2325,202223989,12325,1 pc ,0,2022-03-25 23:52:36.958531,1
2325,202215408,12325,710 ml ,0,2022-03-25 23:52:36.958531,1
2325,202214561,12325,1 pc ,0,2022-03-25 23:52:36.958531,1
2326,202221577,12326,500 ml ,0,2022-03-25 23:52:36.958531,1
2326,202226196,12326,1 pc ,0,2022-03-25 23:52:36.958531,1
2326,202212260,12326,2 pcs ,0,2022-03-25 23:52:36.958531,1
2326,202222829,12326,1 pc ,0,2022-03-25 23:52:36.958531,1
2326,202219878,12326,1 pc ,0,2022-03-25 23:52:36.958531,1
2327,202227099,12327,1 pc ,0,2022-03-25 23:52:36.958531,1
2331,202221691,12331,1 pc  ,0,2022-03-25 23:52:36.958531,1
2331,202218636,12331,1 pc ,0,2022-03-25 23:52:36.958531,1
2331,202217122,12331,25.48 g Pack of 5,0,2022-03-25 23:52:36.958531,1
2332,202214402,12332,10 pcs ,0,2022-03-25 23:52:36.958531,1
2332,202214092,12332,11 x 6 x 2 cm (1 Pair),0,2022-03-25 23:52:36.958531,1
2332,202214769,12332,2 pcs ,0,2022-03-25 23:52:36.958531,1
2332,202225646,12332,5 pcs ,0,2022-03-25 23:52:36.958531,1
2332,202216231,12332,1 pc ,0,2022-03-25 23:52:36.958531,1
2333,202219342,12333,4 pcs ,0,2022-03-25 23:52:36.958531,1
2333,202221577,12333,7.0 cm X 7.5 cm  ,0,2022-03-25 23:52:36.958531,1
2333,202226196,12333,2 pcs ,0,2022-03-25 23:52:36.958531,1
2333,202212260,12333,1 pc ,0,2022-03-25 23:52:36.958531,1
2333,202222829,12333,1 pc ,0,2022-03-25 23:52:36.958531,1
2334,202219878,12334,3 pcs ,0,2022-03-25 23:52:36.958531,1
2334,202227099,12334,2 pcs ,0,2022-03-25 23:52:36.958531,1
2334,202217218,12334,2 pcs  ,0,2022-03-25 23:52:36.958531,1
2334,202224066,12334,1 pc ,0,2022-03-25 23:52:36.958531,1
2334,202214514,12334,10 pcs ,0,2022-03-25 23:52:36.958531,1
2335,202221691,12335,29 g Pack of 3,0,2022-03-25 23:52:36.958531,1
2335,202218636,12335,5x1 pc Multipack ,0,2022-03-25 23:52:36.958531,1
2335,202217122,12335,5 pcs ,0,2022-03-25 23:52:36.958531,1
2335,202214402,12335,1 pc ,0,2022-03-25 23:52:36.958531,1
2335,202214092,12335,5x2 pcs Multipack ,0,2022-03-25 23:52:36.958531,1
2336,202214769,12336,1 pc ,0,2022-03-25 23:52:36.958531,1
2336,202225646,12336,1 pc ,0,2022-03-25 23:52:36.958531,1
2336,202216231,12336,30 sheets ,0,2022-03-25 23:52:36.958531,1
2336,202219342,12336,10 pcs ,0,2022-03-25 23:52:36.958531,1
2336,202220474,12336,100 g  ,0,2022-03-25 23:52:36.958531,1
2337,202218292,12337,1 kg  ,0,2022-03-25 23:52:36.958531,1
2337,202225533,12337,100 g ,0,2022-03-25 23:52:36.958531,1
2337,202221375,12337,100 g ,0,2022-03-25 23:52:36.958531,1
2338,202218486,12338,1 kg ,0,2022-03-25 23:52:36.958531,1
2338,202229020,12338,250 g ,0,2022-03-25 23:52:36.958531,1
2339,202227995,12339,5 pcs ,0,2022-03-25 23:52:36.958531,1
2339,202218194,12339,250 g ,0,2022-03-25 23:52:36.958531,1
2339,202220647,12339,100 g ,0,2022-03-25 23:52:36.958531,1
2339,202226178,12339,250 g ,0,2022-03-25 23:52:36.958531,1
2340,202220888,12340,250 g ,0,2022-03-25 23:52:36.958531,1
2340,202229030,12340,250 g ,0,2022-03-25 23:52:36.958531,1
2341,202226196,12341,100 g ,0,2022-03-25 23:52:36.958531,1
2341,202212260,12341,70 to 100 gm (Bunch) ,0,2022-03-25 23:52:36.958531,1
2342,202227099,12342,100 g ,0,2022-03-25 23:52:36.958531,1
2342,202217218,12342,10 g ,0,2022-03-25 23:52:36.958531,1
2342,202224066,12342,5 Pcs (Approx. 80g ,0,2022-03-25 23:52:36.958531,1
2342,202214514,12342,250 g ,0,2022-03-25 23:52:36.958531,1
2343,202221691,12343,10 g ,0,2022-03-25 23:52:36.958531,1
2343,202218636,12343,10 g ,0,2022-03-25 23:52:36.958531,1
2343,202217122,12343,100 g ,0,2022-03-25 23:52:36.958531,1
2343,202214402,12343,10 g ,0,2022-03-25 23:52:36.958531,1
2343,202214092,12343,1 kg ,0,2022-03-25 23:52:36.958531,1
2344,202216231,12344,1 Kg  ,0,2022-03-25 23:52:36.958531,1
2347,202219608,12347,Combo 2 Items,0,2022-03-25 23:52:36.958531,1
2347,202220888,12347,250 g Jar,0,2022-03-25 23:52:36.958531,1
2348,202229030,12348,1 kg Bottle ,0,2022-03-25 23:52:36.958531,1
2348,202225082,12348,200 g Jar ,0,2022-03-25 23:52:36.958531,1
2348,202223989,12348,500 g Bottle,0,2022-03-25 23:52:36.958531,1
2348,202215408,12348,200 g  ,0,2022-03-25 23:52:36.958531,1
2348,202214561,12348,200 g ,0,2022-03-25 23:52:36.958531,1
2349,202221577,12349,50 g ,0,2022-03-25 23:52:36.958531,1
2349,202226196,12349,500 g ,0,2022-03-25 23:52:36.958531,1
2349,202212260,12349,350 g ,0,2022-03-25 23:52:36.958531,1
2349,202222829,12349,350 g Glass Jar,0,2022-03-25 23:52:36.958531,1
2349,202219878,12349,225 g ,0,2022-03-25 23:52:36.958531,1
2350,202227099,12350,350 g Bottle,0,2022-03-25 23:52:36.958531,1
2350,202217218,12350,350 g ,0,2022-03-25 23:52:36.958531,1
2350,202224066,12350,1 kg  ,0,2022-03-25 23:52:36.958531,1
2350,202214514,12350,350 g  ,0,2022-03-25 23:52:36.958531,1
2350,202221691,12350,350 g ,0,2022-03-25 23:52:36.958531,1
2351,202218636,12351,340 g ,0,2022-03-25 23:52:36.958531,1
2351,202217122,12351,340 g ,0,2022-03-25 23:52:36.958531,1
