Category,Sub Category,Simplified Category,Brand Name,Product Name,Weight,MRP/Unit,Product ID,Image URL,Rating,No of Users Purchased
Beauty Hygiene,Skin Care,Groceries,Joy,Pure Aloe Repairing & Soothing Aloe Vera Gel - For Face & Body,300 ml ,249.0,202228994,https://www.bigbasket.com/media/uploads/p/s/40213208_1-joy-pure-aloe-repairing-soothing-aloe-vera-gel-for-face-body.jpg,4.5,40
Beauty Hygiene,Skin Care,Groceries,Swiss Beauty,"HD Concealer Pen - Long Lasting, Crease-Resistant",4 ml SB,299.0,202228995,https://www.bigbasket.com/media/uploads/p/s/40223823_1-swiss-beauty-hd-concealer-pen-long-lasting-crease-resistant.jpg,4.3,68
Beauty Hygiene,Skin Care,Groceries,Joy,Vitamin C Glow Reviving & Skin Brightening Gel - For Face & Body,300 ml ,299.0,202228996,https://www.bigbasket.com/media/uploads/p/s/40213209_1-joy-vitamin-c-glow-reviving-skin-brightening-gel-for-face-body.jpg,4.7,58
Beauty Hygiene,Skin Care,Groceries,Joy,Pure Aloe Multi-Benefit Body Lotion,300 ml  ,210.0,202228997,https://www.bigbasket.com/media/uploads/p/s/40157234_2-joy-pure-aloe-multi-benefit-body-lotion.jpg,4.7,95
Beauty Hygiene,Skin Care,Groceries,Vaadi,"Strawberry Scrub Face Wash - With Mulberry Extract, Exfoliates & Nourishes The Skin",250 ml ,285.0,202228998,https://www.bigbasket.com/media/uploads/p/s/40224657_1-vaadi-strawberry-scrub-face-wash-with-mulberry-extract-exfoliates-nourishes-the-skin.jpg,4.3,33
Beauty Hygiene,Skin Care,Groceries,Namyaa,Natural Skincare Organic Lip Scrub - Gently Exfoliates,15 g ,240.0,202228999,https://www.bigbasket.com/media/uploads/p/s/40224623_1-namyaa-natural-skincare-organic-lip-scrub-gently-exfoliates.jpg,4.4,93
Beverages,Energy Soft Drinks,Groceries,Kinley,Sparkling Water - Club Soda,750 ml PET Bottle ,20.0,202229000,https://www.bigbasket.com/media/uploads/p/s/265680_11-kinley-sparkling-water-club-soda.jpg,4.1,57
Beverages,Energy Soft Drinks,Groceries,Coca Cola,Soft Drink - Original Taste,1.75 L Bottle ,90.0,202229001,https://www.bigbasket.com/media/uploads/p/s/40032980_7-coca-cola-soft-drink-original-taste.jpg,4.0,54
Beverages,Energy Soft Drinks,Groceries,Thums Up,Soft Drink,1.75 L  ,90.0,202229002,https://www.bigbasket.com/media/uploads/p/s/40032982_8-thums-up-soft-drink.jpg,4.4,64
Beverages,Energy Soft Drinks,Groceries,Pepsi,"Black Soft Drink - Max Taste, Zero Cal(Diet)",6x250 ml Multipack ,180.0,202229003,https://www.bigbasket.com/media/uploads/p/s/1200615_1-pepsi-black-soft-drink-max-taste-zero-caldiet.jpg,4.6,27
Beverages,Energy Soft Drinks,Groceries,Coca Cola,Diet Coke Soft Drink,300 ml Can,40.0,202229004,https://www.bigbasket.com/media/uploads/p/s/100401162_12-coca-cola-diet-coke-soft-drink.jpg,4.4,76
Beverages,Energy Soft Drinks,Groceries,Coca Cola,Coke Zero Soft Drink - No Sugar,300 ml Can,40.0,202229005,https://www.bigbasket.com/media/uploads/p/s/40018072_15-coca-cola-coke-zero-soft-drink-no-sugar.jpg,4.6,46
Beverages,Energy Soft Drinks,Groceries,Sprite,Soft Drink - Lime Flavoured,750 ml  ,40.0,202229006,https://www.bigbasket.com/media/uploads/p/s/251006_10-sprite-soft-drink-lime-flavoured.jpg,4.6,89
Beverages,Energy Soft Drinks,Groceries,bb Combo,"Soft Drink - Original Taste, 1.75 L + Fruit Drink - Pulpy Orange, 400 ml",Combo 2 Items,125.0,202229007,https://www.bigbasket.com/media/uploads/p/s/1214348_2-bb-combo-soft-drink-original-taste-175-l-fruit-drink-pulpy-orange-400-ml.jpg,4.7,54
Beverages,Energy Soft Drinks,Groceries,bb Combo,"Thums Up Soft Drink, 1.75 L + Minute Maid Fruit Drink - Pulpy Orange, 400 ml",Combo 2 Items,125.0,202229008,https://www.bigbasket.com/media/uploads/p/s/1214346_2-bb-combo-thums-up-soft-drink-175-l-minute-maid-fruit-drink-pulpy-orange-400-ml.jpg,4.4,46
Beverages,Energy Soft Drinks,Groceries,Schweppes,Soda - Original Ginger Ale,300 ml Can,50.0,202229009,https://www.bigbasket.com/media/uploads/p/s/30009570_6-schweppes-soda-original-ginger-ale.jpg,4.7,68
Beverages,Energy Soft Drinks,Groceries,Pepsi,Soft Drink,2.25 L  ,90.0,202229010,https://www.bigbasket.com/media/uploads/p/s/40094179_5-pepsi-soft-drink.jpg,4.9,45
Beverages,Energy Soft Drinks,Groceries,Schweppes,Indian Tonic Water,300 ml Can ,50.0,202229011,https://www.bigbasket.com/media/uploads/p/s/30009568_6-schweppes-indian-tonic-water.jpg,4.5,67
Beverages,Energy Soft Drinks,Groceries,Coca Cola,Soft Drink - Original Taste,300 ml Can,40.0,202229012,https://www.bigbasket.com/media/uploads/p/s/100401160_8-coca-cola-soft-drink-original-taste.jpg,4.5,56
Beverages,Energy Soft Drinks,Groceries,Bisleri ,Soda - The Club,600 ml Bottle,18.0,202229013,https://www.bigbasket.com/media/uploads/p/s/100126200_5-bisleri-soda-the-club.jpg,4.2,71
Beverages,Energy Soft Drinks,Groceries,Appy Fizz,Apple Juice Based Drink,250 ml Bottle ,15.0,202229014,https://www.bigbasket.com/media/uploads/p/s/271119_3-appy-fizz-apple-juice-based-drink.jpg,4.8,98
Beverages,Energy Soft Drinks,Groceries,bb Combo,"Sprite Soft Drink, 1.75 L + Minute Maid Fruit Drink - Pulpy Orange, 400 ml",Combo 2 Items,125.0,202229015,https://www.bigbasket.com/media/uploads/p/s/1214347_2-bb-combo-sprite-soft-drink-175-l-minute-maid-fruit-drink-pulpy-orange-400-ml.jpg,4.9,27
Beverages,Energy Soft Drinks,Groceries,Mountain Dew,Soft Drink,6x250 ml Multipack ,180.0,202229016,https://www.bigbasket.com/media/uploads/p/s/1203731_6-mountain-dew-soft-drink.jpg,4.6,42
Beverages,Energy Soft Drinks,Groceries,Red Bull,Energy Drink,250 ml (Pack of 4) ,440.0,202229017,https://www.bigbasket.com/media/uploads/p/s/100012281_9-red-bull-energy-drink.jpg,4.9,34
Beverages,Energy Soft Drinks,Groceries,Pepsi,Soft Drink,2x2.25 L Multipack ,180.0,202229018,https://www.bigbasket.com/media/uploads/p/s/1209470_2-pepsi-soft-drink.jpg,4.5,50
Beverages,Energy Soft Drinks,Groceries,Heineken,0.0 Non Alcoholic Beer,12 x 330 ml Multipack ,900.0,202229019,https://www.bigbasket.com/media/uploads/p/s/1211766_2-heineken-00-non-alcoholic-beer.jpg,4.5,49
Beverages,Energy Soft Drinks,Groceries,bb Combo,Pepsi Soft Drink 2.25 L + Slice Thickest Mango Drink 1.2 L,Combo 2 Items,155.0,202229020,https://www.bigbasket.com/media/uploads/p/s/1210045_1-bb-combo-pepsi-soft-drink-225-l-slice-thickest-mango-drink-12-l.jpg,4.8,57
Beverages,Energy Soft Drinks,Groceries,Combo,"Thickest Mango Drink, 600 ml + Soft Drink, 2.25 L",Combo 2 Items,125.0,202229021,https://www.bigbasket.com/media/uploads/p/s/1214887_2-combo-thickest-mango-drink-600-ml-soft-drink-225-l.jpg,4.5,45
Beverages,Energy Soft Drinks,Groceries,Limca ,Soft Drink - Lime & Lemon Flavoured,750 ml PET Bottle,40.0,202229022,https://www.bigbasket.com/media/uploads/p/s/251012_8-limca-soft-drink-lime-lemon-flavoured.jpg,4.6,76
Beverages,Energy Soft Drinks,Groceries,Sprite,Soft Drink,1.75 L Bottle ,90.0,202229023,https://www.bigbasket.com/media/uploads/p/s/40032983_6-sprite-soft-drink.jpg,4.9,98
Beverages,Energy Soft Drinks,Groceries,Mirinda,Soft Drink,2.25 L  ,90.0,202229024,https://www.bigbasket.com/media/uploads/p/s/40094180_9-mirinda-soft-drink.jpg,4.8,95
Beverages,Energy Soft Drinks,Groceries,Thums Up,Soft Drink,300 ml Can,40.0,202229025,https://www.bigbasket.com/media/uploads/p/s/288927_6-thums-up-soft-drink.jpg,4.3,86
Beverages,Energy Soft Drinks,Groceries,7 Up,Soft Drink - Lemon,24x250 ml Multipack ,720.0,202229026,https://www.bigbasket.com/media/uploads/p/s/1213127_2-7-up-soft-drink-lemon.jpg,4.2,66
Beverages,Energy Soft Drinks,Groceries,Fanta,Soft Drink - Orange Flavoured,750 ml PET Bottle ,40.0,202229027,https://www.bigbasket.com/media/uploads/p/s/251019_6-fanta-soft-drink-orange-flavoured.jpg,4.1,85
Beverages,Energy Soft Drinks,Groceries,Combo,"Thickest Mango Drink, 600 ml + Soft Drink, 2.25 L",Combo 2 Items,125.0,202229028,https://www.bigbasket.com/media/uploads/p/s/1214890_2-combo-thickest-mango-drink-600-ml-soft-drink-225-l.jpg,4.9,59
Beverages,Energy Soft Drinks,Groceries,Combo,"Thickest Mango Drink, 600 ml + Soft Drink, 2.25 L",Combo 2 Items,125.0,202229029,https://www.bigbasket.com/media/uploads/p/s/1214889_2-combo-thickest-mango-drink-600-ml-soft-drink-225-l.jpg,4.9,55
Beverages,Energy Soft Drinks,Groceries,7 Up,Soft Drink,2x2.25 L Multipack ,180.0,202229030,https://www.bigbasket.com/media/uploads/p/s/1209356_4-7-up-soft-drink.jpg,4.0,53
Beverages,Energy Soft Drinks,Groceries,Pepsi,Swag Can,24x250 ml Multipack ,720.0,202229031,https://www.bigbasket.com/media/uploads/p/s/1213123_3-pepsi-swag-can.jpg,4.9,36
Beverages,Energy Soft Drinks,Groceries,Gatorade,Sports Drink - Orange Flavour,500 ml  ,50.0,202229032,https://www.bigbasket.com/media/uploads/p/s/265743_10-gatorade-sports-drink-orange-flavour.jpg,4.4,44
Beverages,Energy Soft Drinks,Groceries,Red Bull,Sugar Free,250 ml (Pack of 24) ,2760.0,202229033,https://www.bigbasket.com/media/uploads/p/s/40205654_1-red-bull-sugar-free.jpg,4.6,64
Beverages,Energy Soft Drinks,Groceries,Mirinda,Soft Drink,2x2.25 L Multipack ,180.0,202229034,https://www.bigbasket.com/media/uploads/p/s/1206582_3-mirinda-soft-drink.jpg,4.5,88
Beverages,Energy Soft Drinks,Groceries,Gatorade,Sports Drink - Lemon Flavour,3x500 ml Multipack ,150.0,202229035,https://www.bigbasket.com/media/uploads/p/s/1206521_1-gatorade-sports-drink-lemon-flavour.jpg,4.8,35
Beverages,Energy Soft Drinks,Groceries,Mirinda,Soft Drink - Orange,24x250 ml Multipack ,720.0,202229036,https://www.bigbasket.com/media/uploads/p/s/1213133_2-mirinda-soft-drink-orange.jpg,4.2,29
Beverages,Energy Soft Drinks,Groceries,Mountain Dew,Soft Drink,750 ml ,40.0,202229037,https://www.bigbasket.com/media/uploads/p/s/40195155_2-mountain-dew-soft-drink.jpg,4.4,83
Beverages,Energy Soft Drinks,Groceries,7 Up,Soft Drink - Lemon,2x750 ml Multipack ,80.0,202229038,https://www.bigbasket.com/media/uploads/p/s/1209607_1-7-up-soft-drink-lemon.jpg,4.1,61
Beverages,Energy Soft Drinks,Groceries,Coca Cola,Soft Drink,2.25 L ,95.0,202229039,https://www.bigbasket.com/media/uploads/p/s/40222667_1-coca-cola-soft-drink.jpg,4.5,60
Beverages,Energy Soft Drinks,Groceries,Mirinda,Soft Drink - Orange,750 ml ,40.0,202229040,https://www.bigbasket.com/media/uploads/p/s/40130831_3-mirinda-soft-drink-orange.jpg,4.3,99
Beverages,Energy Soft Drinks,Groceries,Kingfisher,"Radler - Non Alcoholic Malt Drink, Mint & Lime",6 x 300 ml Multipack ,300.0,202229041,https://www.bigbasket.com/media/uploads/p/s/1211764_2-kingfisher-radler-non-alcoholic-malt-drink-mint-lime.jpg,4.8,65
Beverages,Energy Soft Drinks,Groceries,Monster,Energy Drink,350 ml (Pack of 4) ,440.0,202229042,https://www.bigbasket.com/media/uploads/p/s/40174621_4-monster-energy-drink.jpg,4.6,30
Beverages,Energy Soft Drinks,Groceries,Bisleri ,Limonata - Limey Minty cooler,600 ml  ,40.0,202229043,https://www.bigbasket.com/media/uploads/p/s/40097836_2-bisleri-limonata-limey-minty-cooler.jpg,4.8,97
Beverages,Energy Soft Drinks,Groceries,Glucon-D,Instant Energy Health Drink - Tangy Orange,400 g Jar ,168.0,202229044,https://www.bigbasket.com/media/uploads/p/s/40169417_1-glucon-d-instant-energy-health-drink-tangy-orange.jpg,4.4,42
Beverages,Energy Soft Drinks,Groceries,Kingfisher,"Radler - Non Alcoholic Malt Drink, Lemon",300 ml (3+1 Offer Pack) ,210.0,202229045,https://www.bigbasket.com/media/uploads/p/s/40153326_3-kingfisher-radler-non-alcoholic-malt-drink-lemon.jpg,4.9,69
Beverages,Energy Soft Drinks,Groceries,Kingfisher,"Radler - Non Alcoholic Malt Drink, Ginger & Lime",300 ml (3+1 Offer Pack) ,210.0,202229046,https://www.bigbasket.com/media/uploads/p/s/40153327_3-kingfisher-radler-non-alcoholic-malt-drink-ginger-lime.jpg,4.9,38
Beverages,Energy Soft Drinks,Groceries,Glucon-D,"Instant Energy Health Drink - Nimbu Pani, Refill",200 g Carton ,70.0,202229047,https://www.bigbasket.com/media/uploads/p/s/295519_11-glucon-d-instant-energy-health-drink-nimbu-pani-refill.jpg,4.7,40
Snacks Branded Foods,Breakfast Cereals,Groceries,Kelloggs,Chocos,1.2 Kg  ,470.0,202229048,https://www.bigbasket.com/media/uploads/p/s/30008601_9-kelloggs-chocos.jpg,4.8,82
Snacks Branded Foods,Breakfast Cereals,Groceries,Kelloggs,Froot Loops - Crunchy Multigrain Cereal,2x285 g Multipack ,350.0,202229049,https://www.bigbasket.com/media/uploads/p/s/1214732_1-kelloggs-froot-loops-crunchy-multigrain-cereal.jpg,4.5,41
Snacks Branded Foods,Breakfast Cereals,Groceries,Kelloggs,Chocos - Variety pack,156 g ,60.0,202229050,https://www.bigbasket.com/media/uploads/p/s/40002209_23-kelloggs-chocos-variety-pack.jpg,4.9,81
Snacks Branded Foods,Breakfast Cereals,Groceries,Kelloggs,Chocos Fills Double Chocolaty,250 g  ,175.0,202229051,https://www.bigbasket.com/media/uploads/p/s/40114334_5-kelloggs-chocos-fills-double-chocolaty.jpg,4.3,65
Snacks Branded Foods,Breakfast Cereals,Groceries,Kelloggs,Chocos - Moons & Stars,1.2 Kg  ,660.0,202229052,https://www.bigbasket.com/media/uploads/p/s/40157811_9-kelloggs-chocos-moons-stars.jpg,4.6,91
Snacks Branded Foods,Breakfast Cereals,Groceries,Kelloggs,Chocos Crunchy Bites,375 g  ,180.0,202229053,https://www.bigbasket.com/media/uploads/p/s/181156_10-kelloggs-chocos-crunchy-bites.jpg,4.8,60
Snacks Branded Foods,Breakfast Cereals,Groceries,Kelloggs,Corn Flakes With Real Strawberry Puree,300 g  ,140.0,202229054,https://www.bigbasket.com/media/uploads/p/s/251149_9-kelloggs-corn-flakes-with-real-strawberry-puree.jpg,4.2,34
Snacks Branded Foods,Breakfast Cereals,Groceries,Soulfull,Ragi Bites - Choco Fills,250 g Carton ,169.0,202229055,https://www.bigbasket.com/media/uploads/p/s/40009989_8-soulfull-ragi-bites-choco-fills.jpg,5.0,67
Snacks Branded Foods,Breakfast Cereals,Groceries,Kelloggs,Chocos,26 g ,10.0,202229056,https://www.bigbasket.com/media/uploads/p/s/40017896_3-kelloggs-chocos.jpg,4.1,32
Snacks Branded Foods,Breakfast Cereals,Groceries,BB Royal,Chocos,2x375 g Multipack ,330.0,202229057,https://www.bigbasket.com/media/uploads/p/s/1212327_1-bb-royal-chocos.jpg,4.3,71
Snacks Branded Foods,Breakfast Cereals,Groceries,Soulfull,Ragi Bites -  Choco/Vanilla Fills,35 g Pack of 6,99.0,202229058,https://www.bigbasket.com/media/uploads/p/s/40017423_4-soulfull-ragi-bites-chocovanilla-fills.jpg,4.9,70
Snacks Branded Foods,Breakfast Cereals,Groceries,Kelloggs,Chocos Duet,375 g  ,180.0,202229059,https://www.bigbasket.com/media/uploads/p/s/251147_8-kelloggs-chocos-duet.jpg,4.8,67
Snacks Branded Foods,Breakfast Cereals,Groceries,Kelloggs,Chocos - Magic Hearts,23 g ,10.0,202229060,https://www.bigbasket.com/media/uploads/p/s/40195502_3-kelloggs-chocos-magic-hearts.jpg,4.3,66
Snacks Branded Foods,Breakfast Cereals,Groceries,Kelloggs,Chocos Webs,300 g Box,170.0,202229061,https://www.bigbasket.com/media/uploads/p/s/40171638_17-kelloggs-chocos-webs.jpg,4.3,57
Snacks Branded Foods,Breakfast Cereals,Groceries,Soulfull,Ragi Bites - vanilla Fills,250 g Carton,169.0,202229062,https://www.bigbasket.com/media/uploads/p/s/40009987_8-soulfull-ragi-bites-vanilla-fills.jpg,4.6,75
Snacks Branded Foods,Breakfast Cereals,Groceries,Kelloggs,Chocos Corn Flakes,56 g ,20.0,202229063,https://www.bigbasket.com/media/uploads/p/s/40121898_2-kelloggs-chocos-corn-flakes.jpg,4.8,33
Snacks Branded Foods,Breakfast Cereals,Groceries,Kelloggs,Chocos Magic Hearts,325 g ,185.0,202229064,https://www.bigbasket.com/media/uploads/p/s/40195501_11-kelloggs-chocos-magic-hearts.jpg,4.7,97
Snacks Branded Foods,Breakfast Cereals,Groceries,Soulfull,Ragi Bites - Strawberry Fills,250 g Carton,169.0,202229065,https://www.bigbasket.com/media/uploads/p/s/40013391_7-soulfull-ragi-bites-strawberry-fills.jpg,5.0,61
Snacks Branded Foods,Breakfast Cereals,Groceries,Kelloggs,Chocos Webs - Spiderman,23 g ,10.0,202229066,https://www.bigbasket.com/media/uploads/p/s/40182568_6-kelloggs-chocos-webs-spiderman.jpg,4.8,91
Snacks Branded Foods,Breakfast Cereals,Groceries,Soulfull,Millet Muesli - Fruit & Nut,400 g (Buy 2 Get 1 Free),599.0,202229067,https://www.bigbasket.com/media/uploads/p/s/40187954_5-soulfull-millet-muesli-fruit-nut.jpg,4.8,79
Snacks Branded Foods,Breakfast Cereals,Groceries,Slurrp Farm,Mighty Puff - Choco Ragi,8x20 g Multipack ,160.0,202229068,https://www.bigbasket.com/media/uploads/p/s/1214833_1-slurrp-farm-mighty-puff-choco-ragi.jpg,4.7,25
Snacks Branded Foods,Breakfast Cereals,Groceries,Nestle Koko Krunch,Breakfast Cereal - Chocolate Flavour,350 g  ,160.0,202229069,https://www.bigbasket.com/media/uploads/p/s/40185403_4-nestle-koko-krunch-breakfast-cereal-chocolate-flavour.jpg,4.3,28
Snacks Branded Foods,Breakfast Cereals,Groceries,Nestle Koko Krunch,Breakfast Cereal - Choco Burst,500 g Box ,340.0,202229070,https://www.bigbasket.com/media/uploads/p/s/40185406_2-nestle-koko-krunch-breakfast-cereal-choco-burst.jpg,4.3,86
Snacks Branded Foods,Breakfast Cereals,Groceries,Slurrp Farm,Mighty Puff - Tangy Tomato,20 g Pouch ,20.0,202229071,https://www.bigbasket.com/media/uploads/p/s/40164602_1-slurrp-farm-mighty-puff-tangy-tomato.jpg,4.5,26
Snacks Branded Foods,Breakfast Cereals,Groceries,Soulfull,Multigrain Choco Loopies,200 g ,135.0,202229072,https://www.bigbasket.com/media/uploads/p/s/40111835_2-soulfull-multigrain-choco-loopies.jpg,4.4,79
Snacks Branded Foods,Breakfast Cereals,Groceries,Timios,"Breakfast Cereals - Crunchies, 100% Natural & Healthy",300 g  ,160.0,202229073,https://www.bigbasket.com/media/uploads/p/s/40127468_4-timios-breakfast-cereals-crunchies-100-natural-healthy.jpg,4.3,54
Snacks Branded Foods,Breakfast Cereals,Groceries,Sundrop,"Popz Multigrain Munchies - With Dark Chocolatey Centre, Chocolaty Crunch",140 g  ,60.0,202229074,https://www.bigbasket.com/media/uploads/p/s/40212682_1-sundrop-popz-multigrain-munchies-with-dark-chocolatey-centre-chocolaty-crunch.jpg,4.9,93
Snacks Branded Foods,Breakfast Cereals,Groceries,Slurrp Farm,Mighty Puff Choco Ragi + Puff Tangy Tomato + Puff Cheese & Herbs (2X20 g each),Combo 3 Items,120.0,202229075,https://www.bigbasket.com/media/uploads/p/s/1214719_1-slurrp-farm-mighty-puff-choco-ragi-puff-tangy-tomato-puff-cheese-herbs-2x20-g-each.jpg,4.7,93
Snacks Branded Foods,Breakfast Cereals,Groceries,Tata Consumer Products,Soulfull Ragi Bites - No Maida Choco Cereals,375 g ,219.0,202229076,https://www.bigbasket.com/media/uploads/p/s/40225265_1-tata-consumer-products-soulfull-ragi-bites-no-maida-choco-cereals.jpg,4.7,69
Snacks Branded Foods,Breakfast Cereals,Groceries,Bagrrys,"Breakfast Cereal - Choco+, 3 Great Grains",1.2 kg  ,480.0,202229077,https://www.bigbasket.com/media/uploads/p/s/40126218_6-bagrrys-breakfast-cereal-choco-3-great-grains.jpg,4.1,65
Snacks Branded Foods,Breakfast Cereals,Groceries,Kelloggs,moon star,26 g ,10.0,202229078,https://www.bigbasket.com/media/uploads/p/s/407854_3-kelloggs-moon-star.jpg,4.1,46
Snacks Branded Foods,Breakfast Cereals,Groceries,Nestle Koko Krunch,Breakfast Cereal - Strawberry Flavour Burst,250 g Pouch,190.0,202229079,https://www.bigbasket.com/media/uploads/p/s/40185408_2-nestle-koko-krunch-breakfast-cereal-strawberry-flavour-burst.jpg,4.3,32
Snacks Branded Foods,Breakfast Cereals,Groceries,Sundrop,"Popz Multigrain Munchies - With Dark Chocolatey Centre, Chocolaty Crunch",150 g Box,65.0,202229080,https://www.bigbasket.com/media/uploads/p/s/40213669_1-sundrop-popz-multigrain-munchies-with-dark-chocolatey-centre-chocolaty-crunch.jpg,4.3,28
Snacks Branded Foods,Breakfast Cereals,Groceries,Slurrp Farm,Natural Jaggery/Bella Powder,300 g  ,250.0,202229081,https://www.bigbasket.com/media/uploads/p/s/40185318_3-slurrp-farm-natural-jaggery-powder.jpg,4.4,92
Snacks Branded Foods,Breakfast Cereals,Groceries,Slurrp Farm,Organic Sprouted Ragi Powder/Ragi Hittu,250 g ,300.0,202229082,https://www.bigbasket.com/media/uploads/p/s/40185321_3-slurrp-farm-organic-sprouted-ragi-powder.jpg,4.6,56
Snacks Branded Foods,Breakfast Cereals,Groceries,Slurrp Farm,"100% Organic Powder - Brown Rice, No Preservatives, No Artificial Colours",250 g ,300.0,202229083,https://www.bigbasket.com/media/uploads/p/s/40185319_3-slurrp-farm-100-organic-powder-brown-rice-no-preservatives-no-artificial-colours.jpg,4.6,37
Snacks Branded Foods,Breakfast Cereals,Groceries,Yoga bar,Wholegrain Breakfast Muesli - Dark Chocolate + Cranberry,700 g  ,499.0,202229084,https://www.bigbasket.com/media/uploads/p/s/40186775_2-yoga-bar-wholegrain-breakfast-muesli-dark-chocolate-cranberry.jpg,4.5,47
Snacks Branded Foods,Breakfast Cereals,Groceries,Slurrp Farm,"100% Organic Porridge - Millet & Oats, No Preservatives, No Artificial Colours",250 g ,300.0,202229085,https://www.bigbasket.com/media/uploads/p/s/40185320_3-slurrp-farm-100-organic-porridge-millet-oats-no-preservatives-no-artificial-colours.jpg,4.6,55
Snacks Branded Foods,Breakfast Cereals,Groceries,Slurrp Farm,"100% Organic Powder - Oats, No Preservatives, No Artificial Colours",250 g ,300.0,202229086,https://www.bigbasket.com/media/uploads/p/s/40185322_2-slurrp-farm-100-organic-powder-oats-no-preservatives-no-artificial-colours.jpg,4.6,85
Snacks Branded Foods,Breakfast Cereals,Groceries,Slurrp Farm,Millet Pancake Mix - Chocolate & Supergrains,150 g  ,149.0,202229087,https://www.bigbasket.com/media/uploads/p/s/40125759_4-slurrp-farm-millet-pancake-mix-chocolate-supergrains.jpg,4.1,84
Snacks Branded Foods,Breakfast Cereals,Groceries,Slurrp Farm,"Cereal - Ragi, Rice & Banana With Milk",200 gm ,300.0,202229088,https://www.bigbasket.com/media/uploads/p/s/40179021_2-slurrp-farm-cereal-ragi-rice-banana-with-milk.jpg,4.6,96
Snacks Branded Foods,Breakfast Cereals,Groceries,Slurrp Farm,"100% Organic Superfood - Nut Powder, No Preservatives, No Artificial Colours",100 g  ,499.0,202229089,https://www.bigbasket.com/media/uploads/p/s/40185317_1-slurrp-farm-100-organic-superfood-nut-powder-no-preservatives-no-artificial-colours.jpg,4.9,42
Snacks Branded Foods,Breakfast Cereals,Groceries,Slurrp Farm,"Cereal - Ragi, Rice & Strawberry With Milk",200 gm ,300.0,202229090,https://www.bigbasket.com/media/uploads/p/s/40179020_2-slurrp-farm-cereal-ragi-rice-strawberry-with-milk.jpg,4.7,77
Snacks Branded Foods,Breakfast Cereals,Groceries,Slurrp Farm,"Millet Pancake Mix - Banana, Choco-Chip & Supergrains",3x150 g Multipack ,447.0,202229091,https://www.bigbasket.com/media/uploads/p/s/1214831_1-slurrp-farm-millet-pancake-mix-banana-choco-chip-supergrains.jpg,4.4,52
Snacks Branded Foods,Breakfast Cereals,Groceries,Soulfull,Ragi Bites - Choco Poco,1.2 kg ,525.0,202229092,https://www.bigbasket.com/media/uploads/p/s/40185033_2-soulfull-ragi-bites-choco-poco.jpg,4.0,67
Snacks Branded Foods,Breakfast Cereals,Groceries,Kelloggs,Chocos Chhota Laddoo,375 g ,190.0,202229093,https://www.bigbasket.com/media/uploads/p/s/40093310_25-kelloggs-chocos-chhota-laddoo.jpg,4.7,41
Snacks Branded Foods,Breakfast Cereals,Groceries,Kelloggs,Chocos - Chhota Laddoo Edition Pack,26 g ,10.0,202229094,https://www.bigbasket.com/media/uploads/p/s/40094040_1-kelloggs-chocos-chhota-laddoo-edition-pack.jpg,4.7,86
Snacks Branded Foods,Breakfast Cereals,Groceries,Slurrp Farm,"Cereal - Ragi, Rice & Mango With Milk",200 gm ,300.0,202229095,https://www.bigbasket.com/media/uploads/p/s/40179022_2-slurrp-farm-cereal-ragi-rice-mango-with-milk.jpg,4.8,41
Baby Care,Baby Toiletries,Groceries,Himalaya Baby,Baby Powder,400 g  ,215.0,202229096,https://www.bigbasket.com/media/uploads/p/s/100526377_4-himalaya-baby-baby-powder.jpg,4.4,92
Baby Care,Baby Toiletries,Groceries,Johnson's baby,Baby Powder,400 g  ,235.0,202229097,https://www.bigbasket.com/media/uploads/p/s/261015_11-johnsons-baby-baby-powder.jpg,4.8,90
Baby Care,Baby Toiletries,Groceries,Johnson's baby,Baby Powder - Blossoms,200 g ,155.0,202229098,https://www.bigbasket.com/media/uploads/p/s/280947_8-johnsons-baby-baby-powder-blossoms.jpg,4.5,68
Baby Care,Baby Toiletries,Groceries,Dabur,Baby Powder -  No added Talc & Asbestos,300 g ,375.0,202229099,https://www.bigbasket.com/media/uploads/p/s/40202331_1-dabur-baby-powder-no-added-talc-asbestos.jpg,5.0,90
Baby Care,Baby Toiletries,Groceries,Johnson's baby,Baby Skin Powder,600 g ,330.0,202229100,https://www.bigbasket.com/media/uploads/p/s/230333_5-johnsons-baby-baby-skin-powder.jpg,4.0,85
Baby Care,Baby Toiletries,Groceries,Chicco,Talcum Powder,300 g ,299.0,202229101,https://www.bigbasket.com/media/uploads/p/s/40184373_3-chicco-talcum-powder.jpg,4.0,50
Baby Care,Baby Toiletries,Groceries,Mee Mee,Baby Powder - Fresh Feel,500 g ,299.0,202229102,https://www.bigbasket.com/media/uploads/p/s/40118418_3-mee-mee-baby-powder-fresh-feel.jpg,4.9,98
Baby Care,Baby Toiletries,Groceries,Mee Mee,Liquid Baby Powder,150 g ,229.0,202229103,https://www.bigbasket.com/media/uploads/p/s/40118422_4-mee-mee-liquid-baby-powder.jpg,4.4,78
Baby Care,Baby Toiletries,Groceries,Himalaya,Baby Powder,700 g ,320.0,202229104,https://www.bigbasket.com/media/uploads/p/s/40181303_4-himalaya-baby-powder.jpg,4.4,49
Baby Care,Baby Toiletries,Groceries,Sebamed,Baby Powder,200 g ,666.0,202229105,https://www.bigbasket.com/media/uploads/p/s/40028602_1-sebamed-baby-powder.jpg,4.5,41
